year,gender,age,race,pol_south,ideology,party,family_income,job,education,religion,vote,fips,weight1,weight2,weight3
1978,2,23,1,1,9,2,1,5,5,1,0,37,1,1,1
1978,1,31,1,1,9,2,3,2,2,4,0,37,1,1,1
1978,2,27,1,2,9,2,1,2,2,0,0,20,1,1,1
1978,2,35,1,2,9,3,4,4,4,1,0,20,1,1,1
1978,1,31,1,2,4,2,0,3,3,1,0,20,1,1,1
1978,2,60,2,1,2,1,2,1,1,1,0,12,1,1,1
1978,2,21,5,2,9,2,1,2,2,2,0,9,1,1,1
1978,2,32,5,2,0,1,0,3,3,1,0,34,1,1,1
1978,2,24,1,2,9,1,1,3,3,4,0,26,1,1,1
1978,2,28,1,2,5,1,5,6,6,2,0,34,1,1,1
1978,2,29,1,2,5,3,2,3,3,1,0,42,1,1,1
1978,2,71,1,1,7,3,1,2,2,1,0,48,1,1,1
1978,1,53,1,1,9,1,4,2,2,1,0,48,1,1,1
1978,1,40,1,2,3,1,5,7,7,4,0,49,1,1,1
1978,2,63,1,2,9,1,3,2,2,1,0,49,1,1,1
1978,1,52,1,2,5,1,3,2,2,1,0,39,1,1,1
1978,1,40,1,2,6,2,4,4,4,1,0,39,1,1,1
1978,1,38,1,2,4,3,4,4,4,2,0,26,1,1,1
1978,2,45,2,1,9,1,3,5,5,1,0,48,1,1,1
1978,2,39,1,2,0,3,0,9,9,0,0,29,1,1,1
1978,2,44,1,2,4,2,4,5,5,4,0,18,1,1,1
1978,2,40,1,2,9,1,4,4,4,1,0,18,1,1,1
1978,2,56,1,2,4,3,0,3,3,1,0,17,1,1,1
1978,1,36,1,2,9,1,3,3,3,2,0,8,1,1,1
1978,2,80,1,2,9,3,1,1,1,1,0,8,1,1,1
1978,1,26,1,2,4,1,3,5,5,2,0,8,1,1,1
1978,2,73,1,2,4,1,2,1,1,2,0,8,1,1,1
1978,1,45,2,1,9,3,1,1,1,1,0,51,1,1,1
1978,1,48,1,1,6,3,5,6,6,1,0,51,1,1,1
1978,2,49,1,1,4,1,2,2,2,1,0,51,1,1,1
1978,2,50,1,1,3,1,0,7,7,1,0,51,1,1,1
1978,2,34,2,1,9,1,3,3,3,1,0,48,1,1,1
1978,2,39,2,1,9,1,3,5,5,1,0,48,1,1,1
1978,2,47,1,1,9,2,0,3,3,1,0,48,1,1,1
1978,2,39,1,2,6,1,3,4,4,2,0,42,1,1,1
1978,1,62,1,2,9,1,1,1,1,2,0,42,1,1,1
1978,1,32,1,2,4,1,3,5,5,2,0,24,1,1,1
1978,1,35,1,2,5,1,0,6,6,2,0,24,1,1,1
1978,2,79,1,2,9,1,0,3,3,2,0,8,1,1,1
1978,1,60,1,2,5,1,1,1,1,1,0,8,1,1,1
1978,1,57,1,2,6,3,4,6,6,1,0,53,1,1,1
1978,2,57,2,1,9,1,1,4,4,1,0,48,1,1,1
1978,1,61,1,2,9,2,0,2,2,2,0,42,1,1,1
1978,2,36,1,2,3,1,3,3,3,2,0,42,1,1,1
1978,1,30,1,2,6,3,4,6,6,2,0,34,1,1,1
1978,1,59,1,2,3,3,4,3,3,1,0,25,1,1,1
1978,1,53,1,2,5,3,4,4,4,1,0,18,1,1,1
1978,2,24,1,2,3,1,4,6,6,1,0,18,1,1,1
1978,1,22,1,2,9,2,2,3,3,1,0,42,1,1,1
1978,2,63,1,2,5,0,0,7,7,0,0,34,1,1,1
1978,1,57,1,2,6,3,4,6,6,2,0,34,1,1,1
1978,2,29,1,2,4,3,4,3,3,2,0,26,1,1,1
1978,1,24,1,2,2,1,3,5,5,1,0,17,1,1,1
1978,2,31,1,2,6,2,4,3,3,1,0,17,1,1,1
1978,1,37,1,1,4,1,1,4,4,1,0,13,1,1,1
1978,1,59,1,1,6,1,0,2,2,1,0,13,1,1,1
1978,1,56,1,2,6,1,3,3,3,2,0,31,1,1,1
1978,2,76,1,2,2,2,1,4,4,4,0,31,1,1,1
1978,2,47,1,2,6,3,0,4,4,1,0,31,1,1,1
1978,2,48,1,2,6,3,0,6,6,1,0,20,1,1,1
1978,1,47,1,2,9,1,3,3,3,1,0,20,1,1,1
1978,1,55,1,2,5,3,4,7,7,1,0,20,1,1,1
1978,1,56,1,2,4,1,4,2,2,2,0,20,1,1,1
1978,2,41,1,2,4,2,4,3,3,1,0,20,1,1,1
1978,1,28,1,2,0,3,3,6,6,1,0,18,1,1,1
1978,1,19,2,2,9,2,2,3,3,4,0,6,1,1,1
1978,2,30,2,2,2,1,3,5,5,1,0,6,1,1,1
1978,1,55,1,2,5,3,3,4,4,2,0,55,1,1,1
1978,1,29,1,2,4,2,3,4,4,4,0,55,1,1,1
1978,1,44,1,1,5,3,4,6,6,2,0,51,1,1,1
1978,1,58,1,1,3,1,4,3,3,1,0,51,1,1,1
1978,1,63,5,2,2,1,1,1,1,4,0,36,1,1,1
1978,1,61,1,2,4,3,2,1,1,1,0,31,1,1,1
1978,1,31,1,2,4,3,3,6,6,1,0,31,1,1,1
1978,2,68,1,2,6,2,2,3,3,1,0,31,1,1,1
1978,2,40,1,2,3,1,2,4,4,1,0,31,1,1,1
1978,1,28,1,2,5,3,4,5,5,1,0,6,1,1,1
1978,1,52,1,2,9,1,4,3,3,1,0,39,1,1,1
1978,2,53,2,2,2,1,4,6,6,1,0,26,1,1,1
1978,2,27,1,2,7,3,2,4,4,1,0,49,1,1,1
1978,2,23,1,2,3,3,3,5,5,1,0,49,1,1,1
1978,1,39,1,1,9,3,2,1,1,2,0,48,1,1,1
1978,2,79,1,2,9,1,5,2,2,2,0,39,1,1,1
1978,2,57,1,2,4,2,4,4,4,1,0,53,1,1,1
1978,2,54,1,2,9,1,1,2,2,2,0,9,1,1,1
1978,2,49,2,1,0,0,0,9,9,0,0,48,1,1,1
1978,2,55,2,1,9,1,2,4,4,1,0,48,1,1,1
1978,1,21,2,1,9,2,1,2,2,1,0,48,1,1,1
1978,2,30,2,2,9,1,3,4,4,2,0,42,1,1,1
1978,2,72,5,2,1,1,1,1,1,2,0,36,1,1,1
1978,2,20,5,2,3,2,0,5,5,2,0,34,1,1,1
1978,2,79,1,2,9,3,2,3,3,3,0,25,1,1,1
1978,1,42,1,2,4,1,4,4,4,4,0,36,1,1,1
1978,1,70,1,1,6,1,1,1,1,1,0,13,1,1,1
1978,1,62,1,2,9,3,0,2,2,2,0,34,1,1,1
1978,2,64,1,2,9,1,2,2,2,3,0,36,1,1,1
1978,2,55,1,1,2,1,4,7,7,3,0,13,1,1,1
1978,2,19,1,2,4,2,2,3,3,2,0,42,1,1,1
1978,1,26,1,2,4,1,3,3,3,2,0,55,1,1,1
1978,2,58,1,1,9,1,3,4,4,1,0,48,1,1,1
1978,2,40,2,2,4,1,2,3,3,1,0,39,1,1,1
1978,2,32,1,2,7,3,4,3,3,2,0,36,1,1,1
1978,1,30,1,2,3,1,3,2,2,2,0,39,1,1,1
1978,1,84,1,2,9,3,3,2,2,1,0,36,1,1,1
1978,2,69,1,2,9,1,0,1,1,4,0,29,1,1,1
1978,2,40,1,2,5,1,0,3,3,1,0,53,1,1,1
1978,2,62,1,1,9,1,2,2,2,1,0,37,1,1,1
1978,2,33,2,2,4,1,5,5,5,2,0,36,1,1,1
1978,1,43,1,2,3,3,0,5,5,3,0,34,1,1,1
1978,2,49,2,1,9,1,0,1,1,1,0,51,1,1,1
1978,2,57,1,2,4,1,3,2,2,1,0,6,1,1,1
1978,1,19,1,2,9,1,3,4,4,2,0,39,1,1,1
1978,2,44,1,2,3,1,0,4,4,2,0,36,1,1,1
1980,1,52,1,2,9,3,3,1,1,1,0,39,1,1,1
1980,2,57,2,2,4,1,0,1,1,1,1,39,1,1,1
1980,2,61,2,2,6,1,3,3,3,1,0,26,1,1,1
1980,2,25,1,1,5,1,2,3,3,2,0,22,1,1,1
1980,1,70,2,1,3,1,1,1,1,2,2,22,1,1,1
1980,1,67,1,2,5,1,3,3,3,1,0,39,1,1,1
1980,2,47,2,1,9,1,2,1,1,1,1,22,1,1,1
1980,1,86,1,2,2,3,1,2,2,1,0,55,1,1,1
1980,2,52,1,2,6,3,5,5,5,1,2,6,1,1,1
1980,2,30,1,2,5,1,4,4,4,1,1,55,1,1,1
1980,1,37,2,2,6,1,4,6,6,1,1,26,1,1,1
1980,2,31,1,2,9,2,3,3,3,1,0,39,1,1,1
1980,2,79,1,2,9,3,1,4,4,1,2,23,1,1,1
1980,2,26,1,1,4,1,3,5,5,4,3,48,1,1,1
1980,2,60,1,2,9,1,1,2,2,2,1,42,1,1,1
1980,1,22,1,1,4,3,1,5,5,2,2,48,1,1,1
1980,1,25,5,1,9,1,2,2,2,2,0,48,1,1,1
1980,2,47,1,1,5,3,4,4,4,1,2,48,1,1,1
1980,2,20,1,2,5,1,2,4,4,2,1,27,1,1,1
1980,1,49,1,2,6,3,4,7,7,2,2,26,1,1,1
1980,1,60,2,1,9,1,1,1,1,2,0,22,1,1,1
1980,2,22,1,2,6,3,5,3,3,1,2,49,1,1,1
1980,2,36,1,1,9,0,2,1,1,1,1,5,1,1,1
1980,2,32,1,2,9,3,3,1,1,1,0,18,1,1,1
1980,2,46,2,2,6,1,3,5,5,1,1,24,1,1,1
1980,2,64,2,2,7,1,3,1,1,1,1,42,1,1,1
1980,2,26,1,2,6,3,4,5,5,1,0,39,1,1,1
1980,2,71,1,2,5,3,4,1,1,1,0,56,1,1,1
1980,2,60,1,1,5,1,3,2,2,1,1,1,1,1,1
1980,2,63,1,2,4,3,3,3,3,1,2,17,1,1,1
1980,2,36,1,2,4,1,4,5,5,1,1,17,1,1,1
1980,1,41,1,2,9,2,4,3,3,1,1,36,1,1,1
1980,1,22,5,1,9,1,3,3,3,2,0,48,1,1,1
1980,1,38,1,2,3,3,3,5,5,1,3,39,1,1,1
1980,2,51,2,1,9,3,1,1,1,1,0,12,1,1,1
1980,2,57,1,1,5,2,3,4,4,1,2,12,1,1,1
1980,2,43,1,1,1,1,3,3,3,1,0,12,1,1,1
1980,1,37,1,2,5,1,4,7,7,2,1,25,1,1,1
1980,1,18,5,1,9,2,3,2,2,1,0,48,1,1,1
1980,2,22,2,2,9,2,1,3,3,1,0,26,1,1,1
1980,2,37,1,2,5,3,4,3,3,1,2,39,1,1,1
1980,1,64,1,2,6,3,2,1,1,1,2,18,1,1,1
1980,2,38,1,1,5,3,3,3,3,1,2,45,1,1,1
1980,2,50,4,2,3,1,2,2,2,1,0,56,1,1,1
1980,1,91,5,2,2,1,2,4,4,4,1,18,1,1,1
1980,2,37,1,2,2,1,5,6,6,1,1,41,1,1,1
1980,2,54,1,2,4,3,3,6,6,1,3,41,1,1,1
1980,1,30,1,2,4,2,3,3,3,1,2,26,1,1,1
1980,2,35,1,2,9,3,4,4,4,2,2,26,1,1,1
1980,1,25,1,2,2,1,2,3,3,1,0,18,1,1,1
1980,1,59,1,2,9,3,3,2,2,1,2,20,1,1,1
1980,2,36,1,2,2,1,3,7,7,1,1,6,1,1,1
1980,2,18,1,2,5,1,1,3,3,1,0,6,1,1,1
1980,2,64,1,2,4,1,1,3,3,1,2,41,1,1,1
1980,2,26,1,2,9,1,2,2,2,1,0,18,1,1,1
1980,2,18,1,1,9,1,4,3,3,1,0,51,1,1,1
1980,2,58,1,2,5,2,3,3,3,2,2,49,1,1,1
1980,2,64,1,2,9,2,3,4,4,1,1,49,1,1,1
1980,1,68,1,2,6,1,2,2,2,1,2,41,1,1,1
1980,1,19,1,1,9,3,0,5,5,2,0,12,1,1,1
1980,1,66,1,1,9,1,3,2,2,2,1,12,1,1,1
1980,1,31,1,1,7,3,4,5,5,1,0,51,1,1,1
1980,2,33,1,1,9,2,3,4,4,1,3,51,1,1,1
1980,2,65,6,1,9,2,2,1,1,1,1,51,1,1,1
1980,1,74,1,2,4,1,1,3,3,2,2,17,1,1,1
1980,1,67,1,2,3,1,3,2,2,2,2,26,1,1,1
1980,1,21,1,2,1,1,4,5,5,2,1,26,1,1,1
1980,1,53,1,1,6,3,4,6,6,2,2,12,1,1,1
1980,2,59,1,1,6,3,4,3,3,1,2,51,1,1,1
1980,2,24,2,1,9,1,0,2,2,1,0,51,1,1,1
1980,2,29,1,2,4,1,3,3,3,2,0,27,1,1,1
1980,2,61,1,2,9,2,3,4,4,1,0,27,1,1,1
1980,2,24,1,2,9,1,3,3,3,2,1,27,1,1,1
1980,1,18,1,2,5,2,3,2,2,2,0,6,1,1,1
1980,2,80,1,1,4,1,2,3,3,1,1,12,1,1,1
1980,1,38,1,2,5,3,3,7,7,1,2,6,1,1,1
1980,1,32,1,2,6,3,3,5,5,1,2,6,1,1,1
1980,2,42,1,2,4,3,3,3,3,2,1,42,1,1,1
1980,2,37,1,2,3,1,3,3,3,2,0,42,1,1,1
1980,1,76,1,2,6,3,1,3,3,1,2,36,1,1,1
1980,2,69,1,2,9,3,1,2,2,1,1,36,1,1,1
1980,2,34,1,2,3,1,4,5,5,2,1,9,1,1,1
1980,1,61,2,1,9,2,1,1,1,1,0,1,1,1,1
1980,2,55,1,2,9,1,3,1,1,2,0,36,1,1,1
1980,1,27,2,2,3,1,3,5,5,1,0,9,1,1,1
1980,2,52,1,1,4,1,4,6,6,1,1,37,1,1,1
1980,2,63,1,1,5,3,4,5,5,2,2,12,1,1,1
1980,2,32,1,1,6,3,4,7,7,1,2,12,1,1,1
1980,1,48,2,1,5,1,4,2,2,1,1,37,1,1,1
1980,2,29,1,1,9,1,1,2,2,1,0,45,1,1,1
1980,2,49,1,2,9,1,4,2,2,2,2,25,1,1,1
1980,2,63,1,2,9,3,1,3,3,1,0,42,1,1,1
1980,1,71,1,1,6,1,2,1,1,1,1,1,1,1,1
1980,2,61,1,2,6,3,5,5,5,1,2,40,1,1,1
1980,1,73,1,2,9,3,2,2,2,1,2,17,1,1,1
1980,2,66,1,2,9,3,1,4,4,1,2,39,1,1,1
1980,1,70,1,2,2,1,3,5,5,3,1,6,1,1,1
1980,2,47,1,2,6,3,0,5,5,4,0,29,1,1,1
1980,1,55,1,2,6,3,3,5,5,2,2,9,1,1,1
1980,1,72,1,2,5,1,2,1,1,1,2,8,1,1,1
1980,2,36,1,2,9,1,4,3,3,2,0,34,1,1,1
1980,1,29,1,1,4,1,3,4,4,1,0,12,1,1,1
1980,1,63,1,2,2,1,4,7,7,4,1,49,1,1,1
1980,1,32,1,1,5,3,5,7,7,0,2,13,1,1,1
1980,1,56,1,1,5,2,4,4,4,1,0,1,1,1,1
1980,2,77,1,2,4,1,1,2,2,1,1,6,1,1,1
1980,1,56,1,2,9,3,3,3,3,1,2,8,1,1,1
1980,1,46,1,2,9,1,3,1,1,2,0,27,1,1,1
1980,2,76,1,2,9,3,1,5,5,1,2,17,1,1,1
1980,1,18,1,2,4,3,0,3,3,2,2,29,1,1,1
1980,2,34,1,2,4,1,1,5,5,1,0,18,1,1,1
1980,2,21,2,2,4,2,1,2,2,4,1,9,1,1,1
1980,1,55,2,2,7,3,2,2,2,2,0,9,1,1,1
1980,2,71,1,2,4,2,1,4,4,1,2,39,1,1,1
1980,2,28,1,2,2,1,1,6,6,4,1,8,1,1,1
1980,2,26,1,2,7,3,4,3,3,4,0,39,1,1,1
1980,1,40,1,2,4,1,5,4,4,2,2,39,1,1,1
1980,2,82,1,2,5,3,1,1,1,1,2,54,1,1,1
1980,2,45,1,2,6,3,4,5,5,1,2,36,1,1,1
1980,1,27,2,1,6,1,3,5,5,4,1,12,1,1,1
1980,1,60,2,1,9,1,4,1,1,4,1,47,1,1,1
1980,1,27,1,2,2,1,3,5,5,2,1,41,1,1,1
1980,1,41,1,2,6,3,3,5,5,1,2,6,1,1,1
1980,1,41,1,2,5,2,5,7,7,1,1,26,1,1,1
1980,2,32,1,2,5,1,4,4,4,1,1,49,1,1,1
1980,1,22,1,2,6,3,3,6,6,1,2,55,1,1,1
1980,2,24,1,2,6,3,4,7,7,1,1,6,1,1,1
1980,1,32,1,2,9,2,1,4,4,2,0,25,1,1,1
1980,1,27,2,1,4,3,1,1,1,1,2,1,1,1,1
1980,2,52,1,2,6,3,2,3,3,1,2,42,1,1,1
1980,1,29,1,2,4,3,2,5,5,1,2,27,1,1,1
1980,2,29,1,2,9,2,3,3,3,2,0,6,1,1,1
1980,1,60,1,2,4,1,3,3,3,1,0,19,1,1,1
1980,2,23,1,2,9,2,3,3,3,2,0,19,1,1,1
1980,2,24,1,2,4,3,4,4,4,2,2,42,1,1,1
1980,2,26,1,2,9,2,0,4,4,1,0,17,1,1,1
1980,1,29,1,2,3,2,4,4,4,4,2,39,1,1,1
1980,2,58,1,1,6,1,1,5,5,1,0,47,1,1,1
1980,2,44,1,1,6,3,3,6,6,1,2,47,1,1,1
1980,2,36,1,1,9,1,1,2,2,1,0,13,1,1,1
1980,2,69,1,1,4,1,1,2,2,1,1,13,1,1,1
1980,2,22,2,1,3,3,3,4,4,1,0,13,1,1,1
1980,2,46,1,2,4,2,4,3,3,1,3,36,1,1,1
1980,1,49,1,2,7,1,4,2,2,1,1,36,1,1,1
1980,1,49,1,1,3,1,0,7,7,3,1,12,1,1,1
1980,2,54,1,1,4,1,3,5,5,1,2,12,1,1,1
1980,2,27,1,2,9,1,4,5,5,2,0,26,1,1,1
1980,1,64,1,2,9,3,3,6,6,1,2,39,1,1,1
1980,1,47,1,2,6,2,4,4,4,2,2,39,1,1,1
1980,2,71,1,2,5,1,2,2,2,2,0,17,1,1,1
1980,1,19,1,2,5,2,0,5,5,4,0,17,1,1,1
1980,2,38,1,2,4,2,0,6,6,1,2,29,1,1,1
1980,1,34,5,1,5,1,3,4,4,1,2,12,1,1,1
1980,2,33,5,1,4,3,3,3,3,2,0,12,1,1,1
1980,1,83,1,2,5,3,2,1,1,4,0,56,1,1,1
1980,2,66,1,2,3,1,2,3,3,3,1,36,1,1,1
1980,1,74,1,2,5,3,3,4,4,1,0,42,1,1,1
1980,2,34,1,2,4,1,5,3,3,3,2,36,1,1,1
1980,2,72,1,1,9,2,0,2,2,1,1,13,1,1,1
1980,2,42,1,1,4,2,4,6,6,1,2,51,1,1,1
1980,1,68,1,2,9,1,0,5,5,1,2,39,1,1,1
1980,2,25,1,2,3,1,2,3,3,2,0,34,1,1,1
1980,2,83,2,1,6,1,1,1,1,1,1,47,1,1,1
1980,1,70,1,2,9,1,3,2,2,2,1,17,1,1,1
1980,2,27,1,1,9,2,1,1,1,1,0,51,1,1,1
1980,2,47,2,2,2,1,3,4,4,1,1,39,1,1,1
1980,2,42,2,2,9,1,3,5,5,1,1,39,1,1,1
1980,1,40,1,2,9,3,4,2,2,1,0,6,1,1,1
1980,2,50,1,1,9,3,4,3,3,1,2,13,1,1,1
1980,2,58,1,2,7,1,2,3,3,1,2,19,1,1,1
1980,2,44,2,1,9,1,3,1,1,1,0,51,1,1,1
1980,1,53,1,2,6,3,0,5,5,2,2,24,1,1,1
1980,1,24,1,2,9,2,2,6,6,4,0,6,1,1,1
1980,2,72,1,1,5,1,1,2,2,1,1,37,1,1,1
1980,2,43,1,2,9,1,4,1,1,0,0,21,1,1,1
1980,2,33,1,2,4,3,1,3,3,1,2,21,1,1,1
1980,1,54,1,1,9,1,4,1,1,1,2,5,1,1,1
1980,1,23,2,1,4,3,0,4,4,4,0,5,1,1,1
1980,1,72,1,1,4,2,0,1,1,1,2,47,1,1,1
1980,1,60,1,1,9,3,0,9,9,1,2,47,1,1,1
1980,2,47,1,2,3,3,4,5,5,1,0,6,1,1,1
1980,2,34,1,1,4,1,3,2,2,1,0,1,1,1,1
1980,1,60,1,2,9,3,3,2,2,1,2,42,1,1,1
1980,2,18,1,1,9,1,3,5,5,1,0,28,1,1,1
1980,2,58,1,2,9,3,0,1,1,1,0,54,1,1,1
1980,1,70,1,1,9,3,1,1,1,1,2,37,1,1,1
1980,2,29,1,2,9,3,3,3,3,2,0,36,1,1,1
1980,1,54,1,2,5,3,5,3,3,2,2,20,1,1,1
1980,1,33,1,2,9,2,1,1,1,1,0,42,1,1,1
1980,1,42,1,2,3,1,3,5,5,4,3,4,1,1,1
1980,2,19,1,2,5,2,3,3,3,1,0,40,1,1,1
1980,2,36,1,2,9,1,1,5,5,1,2,40,1,1,1
1980,1,19,1,2,7,3,3,3,3,1,2,40,1,1,1
1980,2,57,1,2,6,1,1,3,3,1,0,36,1,1,1
1980,2,33,1,2,5,3,3,3,3,1,2,26,1,1,1
1980,2,66,1,2,6,2,3,3,3,1,2,8,1,1,1
1980,1,43,1,2,4,1,4,4,4,2,1,9,1,1,1
1980,1,61,4,1,9,1,1,2,2,1,0,28,1,1,1
1980,2,69,1,2,9,1,2,1,1,1,1,17,1,1,1
1980,2,59,1,2,4,1,3,5,5,1,1,8,1,1,1
1980,1,88,1,1,9,1,1,1,1,2,0,48,1,1,1
1980,2,40,1,1,9,3,3,3,3,1,2,48,1,1,1
1980,1,47,2,1,1,1,4,3,3,1,1,48,1,1,1
1980,2,39,1,2,4,3,4,3,3,1,3,36,1,1,1
1980,2,73,2,2,1,1,1,1,1,2,0,36,1,1,1
1980,2,56,1,2,2,1,1,2,2,1,0,36,1,1,1
1980,2,21,2,2,9,1,3,4,4,1,0,17,1,1,1
1980,1,64,1,2,4,1,1,4,4,1,2,17,1,1,1
1980,1,28,1,2,9,3,3,4,4,1,0,17,1,1,1
1980,1,40,1,2,4,1,3,5,5,2,1,36,1,1,1
1980,1,20,1,2,9,3,4,5,5,4,2,26,1,1,1
1980,2,27,1,2,9,3,2,5,5,1,2,29,1,1,1
1980,2,73,1,2,9,1,1,1,1,1,0,29,1,1,1
1980,2,40,1,2,3,1,4,4,4,2,1,26,1,1,1
1980,2,41,1,2,6,3,3,5,5,1,2,31,1,1,1
1980,2,20,1,2,9,1,2,3,3,1,0,6,1,1,1
1980,2,44,1,2,9,3,4,5,5,4,2,18,1,1,1
1980,2,31,1,2,3,1,0,1,1,1,1,18,1,1,1
1980,1,28,1,2,5,3,4,6,6,1,3,18,1,1,1
1980,1,45,1,2,9,1,3,1,1,1,2,18,1,1,1
1980,1,39,1,2,6,2,3,5,5,2,0,36,1,1,1
1980,2,69,1,1,9,3,2,2,2,2,0,12,1,1,1
1980,2,32,1,1,9,1,1,3,3,2,0,22,1,1,1
1980,2,59,1,2,4,1,3,3,3,1,1,9,1,1,1
1980,2,40,1,2,9,1,0,2,2,1,2,17,1,1,1
1980,1,64,1,1,2,1,3,5,5,2,1,12,1,1,1
1980,1,21,1,2,4,3,2,3,3,4,0,40,1,1,1
1980,2,19,1,1,7,1,1,5,5,1,1,48,1,1,1
1980,2,75,1,1,4,3,4,5,5,1,0,12,1,1,1
1980,1,42,1,2,5,3,4,5,5,2,2,9,1,1,1
1980,2,20,1,2,9,1,2,3,3,1,0,39,1,1,1
1980,2,64,1,2,9,3,1,5,5,1,3,6,1,1,1
1980,1,24,2,2,4,1,4,4,4,0,1,36,1,1,1
1980,1,19,1,2,9,2,1,3,3,4,0,26,1,1,1
1980,2,35,1,2,2,1,4,4,4,2,1,25,1,1,1
1980,2,19,1,2,6,3,0,5,5,4,0,25,1,1,1
1980,2,56,1,1,4,1,4,4,4,2,2,22,1,1,1
1980,2,36,1,1,4,2,3,4,4,2,2,51,1,1,1
1980,2,34,1,1,2,1,3,6,6,1,1,51,1,1,1
1980,1,26,1,2,5,1,4,5,5,2,0,25,1,1,1
1980,1,33,1,2,9,3,3,6,6,4,2,6,1,1,1
1980,1,45,2,2,9,1,0,2,2,4,1,39,1,1,1
1980,1,86,1,2,9,3,0,1,1,1,0,9,1,1,1
1980,2,75,1,2,3,3,1,4,4,1,2,9,1,1,1
1980,2,76,1,2,2,1,1,4,4,1,0,34,1,1,1
1980,2,32,1,2,2,1,2,6,6,1,1,53,1,1,1
1980,2,52,1,2,9,1,3,2,2,2,1,53,1,1,1
1980,2,22,1,2,4,3,0,2,2,1,0,40,1,1,1
1980,2,26,5,1,3,3,3,1,1,2,0,48,1,1,1
1980,2,66,1,1,9,3,0,6,6,1,2,12,1,1,1
1980,2,48,1,1,9,1,4,3,3,1,0,12,1,1,1
1980,2,37,1,1,9,3,5,4,4,1,2,12,1,1,1
1980,2,74,1,2,9,3,1,4,4,1,0,36,1,1,1
1980,2,56,1,2,9,1,3,3,3,1,0,21,1,1,1
1980,1,42,1,2,2,1,4,3,3,1,1,21,1,1,1
1980,2,56,1,2,9,1,1,1,1,1,0,21,1,1,1
1980,1,58,2,2,9,1,3,4,4,1,1,17,1,1,1
1980,2,73,1,1,9,2,1,2,2,1,1,5,1,1,1
1980,1,79,5,2,9,1,2,1,1,2,1,24,1,1,1
1980,1,28,1,2,5,3,4,6,6,2,2,24,1,1,1
1980,1,30,1,2,9,1,3,3,3,2,0,25,1,1,1
1980,2,31,1,2,9,2,3,3,3,2,1,25,1,1,1
1980,1,62,1,2,4,1,3,1,1,2,1,25,1,1,1
1980,1,73,1,1,6,1,1,1,1,1,2,12,1,1,1
1980,1,24,1,1,9,2,0,4,4,4,0,12,1,1,1
1980,1,61,5,1,6,1,4,7,7,1,2,48,1,1,1
1980,1,42,4,2,3,1,3,5,5,1,0,40,1,1,1
1980,1,36,1,2,3,1,4,5,5,1,1,53,1,1,1
1980,2,35,1,2,9,1,0,2,2,1,0,21,1,1,1
1980,2,66,1,2,6,3,2,6,6,4,2,36,1,1,1
1980,2,27,2,1,9,2,2,4,4,1,2,37,1,1,1
1980,1,32,1,1,9,1,3,2,2,1,2,37,1,1,1
1980,1,76,1,2,6,3,4,5,5,1,2,39,1,1,1
1980,2,27,2,1,4,1,3,5,5,1,1,51,1,1,1
1980,2,27,1,2,9,2,3,5,5,1,0,9,1,1,1
1980,1,40,1,2,9,2,3,1,1,1,2,17,1,1,1
1980,2,71,2,2,9,1,3,1,1,1,1,36,1,1,1
1980,1,30,1,2,3,1,4,7,7,1,3,23,1,1,1
1980,2,30,1,2,4,3,3,4,4,1,2,49,1,1,1
1980,2,30,1,2,1,1,4,7,7,4,3,6,1,1,1
1980,1,56,1,2,5,3,4,4,4,1,2,36,1,1,1
1980,1,31,1,2,4,2,5,4,4,4,2,6,1,1,1
1980,1,23,1,2,3,1,1,6,6,3,0,6,1,1,1
1980,2,21,1,1,9,1,3,3,3,1,1,48,1,1,1
1980,2,31,1,1,2,1,3,5,5,1,0,12,1,1,1
1980,1,29,2,2,4,1,2,5,5,1,1,21,1,1,1
1980,1,40,1,2,4,1,0,1,1,3,0,36,1,1,1
1980,2,30,1,2,4,1,0,4,4,2,1,27,1,1,1
1980,1,33,1,2,6,1,4,7,7,4,2,6,1,1,1
1980,1,78,1,2,6,3,5,7,7,4,2,6,1,1,1
1980,1,25,1,2,4,2,3,3,3,1,0,55,1,1,1
1980,2,42,2,2,9,1,0,3,3,1,1,17,1,1,1
1980,2,25,1,2,4,1,2,5,5,2,0,10,1,1,1
1980,2,75,1,1,3,1,3,6,6,1,1,13,1,1,1
1980,1,45,1,2,5,3,4,3,3,1,2,36,1,1,1
1980,1,32,1,2,9,0,3,4,4,1,0,36,1,1,1
1980,1,25,1,1,5,1,1,5,5,1,1,37,1,1,1
1980,2,77,1,1,9,1,1,2,2,1,0,37,1,1,1
1980,1,51,1,2,3,1,4,4,4,2,1,26,1,1,1
1980,1,35,2,2,9,1,2,1,1,1,0,26,1,1,1
1980,2,33,1,1,9,1,3,3,3,1,2,48,1,1,1
1980,1,77,1,2,7,1,1,1,1,3,0,42,1,1,1
1980,1,28,1,2,9,2,4,3,3,4,0,8,1,1,1
1980,2,56,1,2,9,1,1,3,3,1,0,8,1,1,1
1980,1,51,1,1,6,3,3,7,7,2,2,13,1,1,1
1980,2,23,1,1,9,1,3,3,3,1,0,12,1,1,1
1980,1,34,1,2,9,2,3,2,2,2,0,26,1,1,1
1980,1,76,1,1,9,1,2,2,2,1,1,28,1,1,1
1980,2,38,1,2,9,2,3,4,4,1,0,41,1,1,1
