,year,state,resent_0,resent_1,resent_2,resent_3,resent_4,resent_5,resent_6,ideo_0,ideo_1,ideo_2,ideo_3,ideo_4,ideo_5,ideo_6,rlean,rlean_rolling2,masseconlib_est,masssociallib_est,predict_ideo4,predict_resent4
146,1954,WY,,,,,,,,,,,,,,,,,0.004349104800426675,-0.17817312356984227,,
147,1954,DE,,,,,,,,,,,,,,,,,0.10388357319875667,-0.2547653591755856,,
148,1954,NH,,,,,,,,,,,,,,,,,0.07341356332724425,-0.2472843932979297,,
149,1954,HI,,,,,,,,,,,,,,,,,,,,
150,1954,NV,,,,,,,,,,,,,,,,,0.028005578525871322,-0.2849448526194922,,
151,1954,ND,,,,,,,,,,,,,,,,,0.013171678419274241,-0.3531286851571137,,
152,1954,RI,,,,,,,,,,,,,,,,,0.11365579700968811,-0.023831183279744896,,
153,1954,VT,,,,,,,,,,,,,,,,,-0.01549797232480137,0.06958073840968071,,
154,1954,MT,,,,,,,,,,,,,,,,,-0.007616219961734785,-0.155546788367359,,
155,1954,AK,,,,,,,,,,,,,,,,,,,,
156,1956,,,,,,,,,,,,,,,,,,,,,
157,1956,NY,,,,,,,,,,,,,,,,,0.1906828859094422,-0.07221225352894811,,
158,1956,OH,,,,,,,,,,,,,,,,,0.15858691320567683,-0.238229726838735,,
159,1956,ID,,,,,,,,,,,,,,,,,0.030538767514746924,-0.36679141126351594,,
160,1956,MI,,,,,,,,,,,,,,,,,0.15481846079828293,-0.240880903093549,,
161,1956,GA,,,,,,,,,,,,,,,,,0.19978417730204454,-0.46527382669373524,,
162,1956,NE,,,,,,,,,,,,,,,,,-0.0023586545294647827,-0.2752304969252195,,
163,1956,MA,,,,,,,,,,,,,,,,,0.13389357124158488,-0.07926467963962895,,
164,1956,KY,,,,,,,,,,,,,,,,,0.15358696955911724,-0.754756474907432,,
165,1956,MO,,,,,,,,,,,,,,,,,0.13816101289623123,-0.5874974397047256,,
166,1956,NC,,,,,,,,,,,,,,,,,0.18298141137218407,-0.7742040073967517,,
167,1956,AR,,,,,,,,,,,,,,,,,0.1199734761153954,-0.6589084353662293,,
168,1956,MN,,,,,,,,,,,,,,,,,-0.044369689996152074,-0.19960268064538547,,
169,1956,TN,,,,,,,,,,,,,,,,,0.1901867093835284,-0.6634375714692826,,
170,1956,KS,,,,,,,,,,,,,,,,,0.05872404850564626,-0.48491024874958083,,
171,1956,WI,,,,,,,,,,,,,,,,,-0.08921281665925741,-0.0078048725443315755,,
172,1956,IN,,,,,,,,,,,,,,,,,-0.06776757251802742,-0.3466777576657639,,
173,1956,CT,,,,,,,,,,,,,,,,,0.12504311492624282,-0.03856603240570774,,
174,1956,NJ,,,,,,,,,,,,,,,,,0.10614381507685453,-0.06651628624425027,,
175,1956,AL,,,,,,,,,,,,,,,,,0.31496296749748864,-0.7043420096302694,,
176,1956,OR,,,,,,,,,,,,,,,,,0.0805017645662328,-0.37010348539903437,,
177,1956,SD,,,,,,,,,,,,,,,,,-0.12621395072983127,-0.4673082388533468,,
178,1956,LA,,,,,,,,,,,,,,,,,0.2064871965371585,-0.5256514703124017,,
179,1956,DC,,,,,,,,,,,,,,,,,0.31496296749748864,0.04898930818880089,,
180,1956,CA,,,,,,,,,,,,,,,,,0.18805380845096276,-0.23701339652477532,,
181,1956,CO,,,,,,,,,,,,,,,,,0.1686524342940614,-0.30905264906846996,,
182,1956,NM,,,,,,,,,,,,,,,,,0.10322171329750543,-0.4128351928556875,,
183,1956,IL,,,,,,,,,,,,,,,,,0.034153237519281315,-0.2849437922240991,,
184,1956,PA,,,,,,,,,,,,,,,,,0.08075296311646311,-0.24537968805494353,,
185,1956,TX,,,,,,,,,,,,,,,,,0.1067555669323069,-0.5077522172861053,,
186,1956,SC,,,,,,,,,,,,,,,,,0.039660162848212284,-0.5134906722618147,,
187,1956,MS,,,,,,,,,,,,,,,,,0.23137576470430848,-0.5508578174339683,,
188,1956,IA,,,,,,,,,,,,,,,,,-0.05376454866920881,-0.4500364020238738,,
189,1956,MD,,,,,,,,,,,,,,,,,-0.07120217507135071,-0.3003755685768149,,
190,1956,WA,,,,,,,,,,,,,,,,,0.062120096116078174,-0.1804696441674447,,
191,1956,VA,,,,,,,,,,,,,,,,,0.06809414764140258,-0.4595780838219879,,
192,1956,FL,,,,,,,,,,,,,,,,,0.03097374823084474,-0.6269198181959853,,
193,1956,ME,,,,,,,,,,,,,,,,,0.03161936335951688,-0.5216849902652804,,
194,1956,UT,,,,,,,,,,,,,,,,,0.000484251727412741,-0.3566409432695687,,
195,1956,OK,,,,,,,,,,,,,,,,,0.053232502858883986,-0.4004212286995143,,
196,1956,AZ,,,,,,,,,,,,,,,,,0.03981547672320057,-0.259321150425474,,
197,1956,WV,,,,,,,,,,,,,,,,,0.06406193569987959,-0.5240483201243764,,
198,1956,WY,,,,,,,,,,,,,,,,,0.0052681051711218774,-0.3416634085980515,,
199,1956,DE,,,,,,,,,,,,,,,,,0.12969598117612058,-0.2386549967415632,,
200,1956,NH,,,,,,,,,,,,,,,,,0.07617747043917844,-0.24372503901744108,,
201,1956,HI,,,,,,,,,,,,,,,,,,,,
202,1956,NV,,,,,,,,,,,,,,,,,0.05516090732889397,-0.3723534967084601,,
203,1956,ND,,,,,,,,,,,,,,,,,-0.0011217411272850077,-0.1801069610599631,,
204,1956,RI,,,,,,,,,,,,,,,,,-0.03200295804133706,0.04898930818880089,,
205,1956,VT,,,,,,,,,,,,,,,,,0.08269533131887798,0.019488760728346995,,
206,1956,MT,,,,,,,,,,,,,,,,,0.09411466575232594,-0.12793730472270762,,
207,1956,AK,,,,,,,,,,,,,,,,,,,,
208,1958,,,,,,,,,,,,,,,,,,,,,
209,1958,NY,,,,,,,,,,,,,,,,,0.024064729836730754,-0.10499129181819648,,
210,1958,OH,,,,,,,,,,,,,,,,,-0.07620576573901504,-0.3025025073672539,,
211,1958,ID,,,,,,,,,,,,,,,,,-0.058204414463997024,-0.3509266185728871,,
212,1958,MI,,,,,,,,,,,,,,,,,-0.041790753149332616,-0.24187792004354008,,
213,1958,GA,,,,,,,,,,,,,,,,,0.05694439075016669,-0.40348496998816064,,
214,1958,NE,,,,,,,,,,,,,,,,,-0.1025062165927665,-0.21896493963914798,,
215,1958,MA,,,,,,,,,,,,,,,,,-0.028844166893756053,-0.031217483797799043,,
216,1958,KY,,,,,,,,,,,,,,,,,0.23128754731739753,-0.5325603973402167,,
217,1958,MO,,,,,,,,,,,,,,,,,0.029679818969434883,-0.4105470331611969,,
218,1958,NC,,,,,,,,,,,,,,,,,0.12752503229878936,-0.710882338684885,,
219,1958,AR,,,,,,,,,,,,,,,,,0.009192546651361279,-0.6802941907410232,,
220,1958,MN,,,,,,,,,,,,,,,,,-0.08619287817368632,-0.11027750700168515,,
221,1958,TN,,,,,,,,,,,,,,,,,0.1934547462267379,-0.7285591189053742,,
222,1958,KS,,,,,,,,,,,,,,,,,-0.07363263335690312,-0.35702291740411357,,
223,1958,WI,,,,,,,,,,,,,,,,,-0.009967683368571258,0.0417415669185726,,
224,1958,IN,,,,,,,,,,,,,,,,,-0.007569860298723269,-0.4084065880740222,,
225,1958,CT,,,,,,,,,,,,,,,,,0.02832112401225005,-0.08034524240851575,,
226,1958,NJ,,,,,,,,,,,,,,,,,0.012987438140390948,-0.016332242325662754,,
227,1958,AL,,,,,,,,,,,,,,,,,0.18910507939269064,-0.7309156354294195,,
228,1958,OR,,,,,,,,,,,,,,,,,-0.10963831317946121,-0.3480135993256527,,
229,1958,SD,,,,,,,,,,,,,,,,,-0.09447653658649835,-0.12441448979569386,,
230,1958,LA,,,,,,,,,,,,,,,,,0.12636271396723303,-0.349688503474136,,
231,1958,DC,,,,,,,,,,,,,,,,,0.23128754731739753,0.10443153961872642,,
232,1958,CA,,,,,,,,,,,,,,,,,0.13748783007711954,-0.18381082426717538,,
233,1958,CO,,,,,,,,,,,,,,,,,-0.005985400192614451,-0.18775670477762205,,
234,1958,NM,,,,,,,,,,,,,,,,,0.062495586665383504,-0.23571471756691673,,
235,1958,IL,,,,,,,,,,,,,,,,,0.06970403806689933,-0.22397732182276991,,
236,1958,PA,,,,,,,,,,,,,,,,,0.06628402517746085,-0.17944479187064838,,
237,1958,TX,,,,,,,,,,,,,,,,,-0.030720942910295382,-0.5799787439440692,,
238,1958,SC,,,,,,,,,,,,,,,,,-0.037769706530378165,-0.5924905928177389,,
239,1958,MS,,,,,,,,,,,,,,,,,0.15051617821471155,-0.6726820083780162,,
240,1958,IA,,,,,,,,,,,,,,,,,-0.16709647508994782,-0.20382545566669782,,
241,1958,MD,,,,,,,,,,,,,,,,,0.04583802508716568,0.021298999785339154,,
242,1958,WA,,,,,,,,,,,,,,,,,-0.03321454807011183,-0.07704764858265815,,
243,1958,VA,,,,,,,,,,,,,,,,,0.04937077373299956,-0.36427650749504425,,
244,1958,FL,,,,,,,,,,,,,,,,,-0.04103382798011522,-0.3046468215653325,,
245,1958,ME,,,,,,,,,,,,,,,,,0.02594196787173081,-0.45189613562503644,,
246,1958,UT,,,,,,,,,,,,,,,,,-0.008332220511152217,-0.253319142614368,,
247,1958,OK,,,,,,,,,,,,,,,,,0.02978497614960382,-0.5117446538841498,,
248,1958,AZ,,,,,,,,,,,,,,,,,-0.023527661239245823,-0.20053440413113466,,
249,1958,WV,,,,,,,,,,,,,,,,,-0.06772755605143595,-0.39134687989091166,,
250,1958,WY,,,,,,,,,,,,,,,,,-0.037676005567783055,-0.2433800257782169,,
251,1958,DE,,,,,,,,,,,,,,,,,0.033994242498110616,-0.18568594556063167,,
252,1958,NH,,,,,,,,,,,,,,,,,-0.04801340238544405,-0.11598535460989559,,
253,1958,HI,,,,,,,,,,,,,,,,,,,,
254,1958,NV,,,,,,,,,,,,,,,,,-0.015172649714682369,-0.30788019101082603,,
255,1958,ND,,,,,,,,,,,,,,,,,-0.04203849074783013,-0.12731517453950497,,
256,1958,RI,,,,,,,,,,,,,,,,,0.006210352483861938,0.10443153961872642,,
257,1958,VT,,,,,,,,,,,,,,,,,-0.018078528802515495,-0.05119290302453892,,
258,1958,MT,,,,,,,,,,,,,,,,,0.0522696740536106,-0.13291457471963267,,
259,1958,AK,,,,,,,,,,,,,,,,,,,,
260,1960,,,,,,,,,,,,,,,,,,,,,
261,1960,NY,,,,,,,,,,,,,,,,,0.19301799443949225,-0.08901090936742434,,
262,1960,OH,,,,,,,,,,,,,,,,,0.21643305018237924,-0.31974290483019424,,
263,1960,ID,,,,,,,,,,,,,,,,,-0.0714405915991728,-0.4664535787346877,,
264,1960,MI,,,,,,,,,,,,,,,,,0.2578993642786282,-0.20721371530246568,,
265,1960,GA,,,,,,,,,,,,,,,,,0.3800854949661007,-0.45939687624281,,
266,1960,NE,,,,,,,,,,,,,,,,,-0.04459662091532041,-0.12462944046380577,,
267,1960,MA,,,,,,,,,,,,,,,,,0.13756423865612782,-0.09847788103817409,,
268,1960,KY,,,,,,,,,,,,,,,,,0.28278437786085,-0.5326877653600769,,
269,1960,MO,,,,,,,,,,,,,,,,,0.23257886160794558,-0.5149441887646424,,
270,1960,NC,,,,,,,,,,,,,,,,,0.14298110887761065,-0.6670228337112462,,
271,1960,AR,,,,,,,,,,,,,,,,,0.024257008087112467,-0.5880646350359212,,
272,1960,MN,,,,,,,,,,,,,,,,,0.21196636782570227,-0.21401758457777165,,
273,1960,TN,,,,,,,,,,,,,,,,,0.17816176172908085,-0.7477312006599911,,
274,1960,KS,,,,,,,,,,,,,,,,,0.037769867097320324,-0.4070827096712007,,
275,1960,WI,,,,,,,,,,,,,,,,,0.29720559890384535,-0.054497257449029286,,
276,1960,IN,,,,,,,,,,,,,,,,,-0.04829982473220507,-0.4787129772221595,,
277,1960,CT,,,,,,,,,,,,,,,,,0.15125965317117382,-0.1995287703682351,,
278,1960,NJ,,,,,,,,,,,,,,,,,0.17384474897811927,0.028822783082952688,,
279,1960,AL,,,,,,,,,,,,,,,,,0.26452345263438864,-0.7681954270403588,,
280,1960,OR,,,,,,,,,,,,,,,,,0.11252986112490712,-0.25221550718045,,
281,1960,SD,,,,,,,,,,,,,,,,,0.004566116801463267,-0.165219059508282,,
282,1960,LA,,,,,,,,,,,,,,,,,0.2606801221384039,-0.5160255786554493,,
283,1960,DC,,,,,,,,,,,,,,,,,0.3800854949661007,0.03214094640460088,,
284,1960,CA,,,,,,,,,,,,,,,,,0.16505363718846702,-0.1726882435021109,,
285,1960,CO,,,,,,,,,,,,,,,,,0.1269957037987159,-0.2430432821543366,,
286,1960,NM,,,,,,,,,,,,,,,,,0.3072995265432353,-0.28843531509360587,,
287,1960,IL,,,,,,,,,,,,,,,,,0.2047995989665819,-0.17015408614887914,,
288,1960,PA,,,,,,,,,,,,,,,,,0.2996783304716573,-0.3091485550577061,,
289,1960,TX,,,,,,,,,,,,,,,,,0.027650528015427847,-0.49422829189085316,,
290,1960,SC,,,,,,,,,,,,,,,,,0.21605636667040404,-0.6782561102108606,,
291,1960,MS,,,,,,,,,,,,,,,,,0.14574553440190818,-0.6466514883937479,,
292,1960,IA,,,,,,,,,,,,,,,,,0.19896926731542589,-0.20088892526017957,,
293,1960,MD,,,,,,,,,,,,,,,,,0.13498085040756427,-0.11301981968167452,,
294,1960,WA,,,,,,,,,,,,,,,,,0.16960268460404868,-0.08692809873524233,,
295,1960,VA,,,,,,,,,,,,,,,,,0.05043251300860446,-0.5130098460841839,,
296,1960,FL,,,,,,,,,,,,,,,,,0.14108103210115114,-0.3313203477466675,,
297,1960,ME,,,,,,,,,,,,,,,,,0.30686403582386507,-0.4485672184410729,,
298,1960,UT,,,,,,,,,,,,,,,,,0.046810261442149975,-0.30517638970745836,,
299,1960,OK,,,,,,,,,,,,,,,,,0.1892230277012467,-0.49897838915754034,,
300,1960,AZ,,,,,,,,,,,,,,,,,0.09557819483410562,-0.26992392019650063,,
301,1960,WV,,,,,,,,,,,,,,,,,0.2309913059111748,-0.4588670391951927,,
302,1960,WY,,,,,,,,,,,,,,,,,0.11174640120253106,-0.30951316229338643,,
303,1960,DE,,,,,,,,,,,,,,,,,0.16926844938610994,-0.23702479636202262,,
304,1960,NH,,,,,,,,,,,,,,,,,0.21242379621335736,-0.163327780337275,,
305,1960,HI,,,,,,,,,,,,,,,,,0.12463984360910638,-0.3352351176257624,,
306,1960,NV,,,,,,,,,,,,,,,,,0.13752729573474912,-0.35220508446217963,,
307,1960,ND,,,,,,,,,,,,,,,,,0.15890603379694604,-0.1465166093776545,,
308,1960,RI,,,,,,,,,,,,,,,,,0.20747629954611552,0.03214094640460088,,
309,1960,VT,,,,,,,,,,,,,,,,,0.08158139582610587,-0.0635582957944604,,
310,1960,MT,,,,,,,,,,,,,,,,,0.19213940495431156,-0.1762804497650717,,
