,rdi_yr_to_election,rdi_election_year_change,inflation_yoy,unemployment,inc_tenure,inc_party_cand_approval,inc_midterm_change,inc_pres_approval,gdp_yoy,lean_prev,lean_prev2,hlean_prev,hlean_prev2,year,state,inc_party,dem_share,berry_citizen,dem_rdi_yr_to_election,dem_rdi_election_year_change,dem_inflation_yoy,dem_unemployment,dem_inc_tenure,dem_inc_party_cand_approval,dem_inc_midterm_change,dem_inc_pres_approval,dem_gdp_yoy,dem_lean_prev,dem_lean_prev2,dem_hlean_prev,dem_hlean_prev2
14,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0662499999999999,0.05716,-0.0072554393819682,0.0505553645710388,1948,IN,0,0.4959340958873162,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0662499999999999,-0.05716,0.0072554393819682,-0.0505553645710388
15,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0603699999999999,0.07211,0.0560991404665898,0.0860464346254711,1948,IA,0,0.5139522116336317,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0603699999999999,-0.07211,-0.0560991404665898,-0.0860464346254711
16,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.14372,0.12287,0.036136435125168,0.1482078308230985,1948,KS,0,0.4541016670946562,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.14372,-0.12287,-0.036136435125168,-0.1482078308230985
17,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.00858,-0.0258799999999999,-0.0729888185378704,-0.0281516258354154,1948,KY,0,0.5776926256797934,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.00858,0.0258799999999999,0.0729888185378704,0.0281516258354154
18,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.26831,-0.30909,-0.5059255209882989,-0.4816515230986592,1948,LA,0,0.6523605150214592,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.26831,0.30909,0.5059255209882989,0.4816515230986592
19,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.06274,0.06166,0.0740663961784912,0.2253026590084196,1948,ME,0,0.4269158878504673,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.06274,-0.06166,-0.0740663961784912,-0.2253026590084196
20,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.01922,-0.0379199999999999,-0.0818012541851944,-0.0457191565977698,1948,MD,0,0.4928672796236249,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.01922,0.0379199999999999,0.0818012541851944,0.0457191565977698
21,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0086199999999999,0.01607,-0.0226237613247546,0.048493374903722,1948,MA,0,0.5588062632753045,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0086199999999999,-0.01607,0.0226237613247546,-0.048493374903722
22,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.03261,0.05167,0.0522229585647764,0.0412315596860449,1948,MI,0,0.491394157713623,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.03261,-0.05167,-0.0522229585647764,-0.0412315596860449
23,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0097899999999999,0.03068,0.4405923878684963,0.1087176587179824,1948,MN,0,0.5889648244110275,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0097899999999999,-0.03068,-0.4405923878684963,-0.1087176587179824
24,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.3978399999999999,-0.4080699999999999,-0.5594076121315037,-0.4480616615282222,1948,MS,0,0.7935481229786712,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.3978399999999999,0.4080699999999999,0.5594076121315037,0.4480616615282222
25,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0229899999999999,0.0261,-0.0372614345884114,-0.0063636299520335,1948,MO,0,0.5834023381503147,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0229899999999999,-0.0261,0.0372614345884114,0.0063636299520335
26,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.00939,-0.0440099999999999,-0.0664885368846674,-0.0854726672877639,1948,MT,0,0.5516607132101872,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.00939,0.0440099999999999,0.0664885368846674,0.0854726672877639
27,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.1235399999999999,0.12187,0.1173766285213689,0.1882875621796886,1948,NE,0,0.4584723247685294,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.1235399999999999,-0.12187,-0.1173766285213689,-0.1882875621796886
28,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.0084699999999999,-0.0507599999999999,0.029070959005796,-0.1125319150281582,1948,NV,0,0.515944466429231,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.0084699999999999,0.0507599999999999,-0.029070959005796,0.1125319150281582
29,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.01651,0.01779,0.0604736606815472,0.0439331546113237,1948,NH,0,0.4709892103587534,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.01651,-0.01779,-0.0604736606815472,-0.0439331546113237
30,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.03093,0.03176,0.0359843501579411,0.0527838265816442,1948,NJ,0,0.4771741557376481,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.03093,-0.03176,-0.0359843501579411,-0.0527838265816442
31,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.00256,-0.0166199999999999,-0.0838314362060319,-0.0368084974703267,1948,NM,0,0.5677219312364413,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.00256,0.0166199999999999,0.0838314362060319,0.0368084974703267
32,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.01258,0.0321299999999999,0.0468213333893531,0.0500122404722465,1948,NY,0,0.4945779202816681,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.01258,-0.0321299999999999,-0.0468213333893531,-0.0500122404722465
33,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.12939,-0.1903099999999999,-0.1725497502848884,-0.1772675550964377,1948,NC,0,0.6396922142238052,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.12939,0.1903099999999999,0.1725497502848884,0.1772675550964377
34,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0797899999999999,0.10483,0.1835061213330518,0.2468820762925284,1948,ND,0,0.4541907836416988,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0797899999999999,-0.10483,-0.1835061213330518,-0.2468820762925284
35,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0395699999999999,0.02796,0.0357855814433068,0.0493165627730254,1948,OH,0,0.5012259895289765,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0395699999999999,-0.02796,-0.0357855814433068,-0.0493165627730254
36,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.0192099999999999,-0.0261899999999999,-0.1445431302045763,-0.0685733282192979,1948,OK,0,0.6274703817494204,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.0192099999999999,0.0261899999999999,0.1445431302045763,0.0685733282192979
37,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.01319,0.00935,0.088986845095018,0.1334036030550756,1948,OR,0,0.4823857109697233,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.01319,-0.00935,-0.088986845095018,-0.1334036030550756
38,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.02378,0.01538,0.0193904915090082,0.011221359885005,1948,PA,0,0.4795093775746499,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.02378,-0.01538,-0.0193904915090082,-0.011221359885005
39,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.0490399999999999,-0.0178399999999999,-0.106778250330748,-0.0792352372062165,1948,RI,0,0.581579733947979,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.0490399999999999,0.0178399999999999,0.106778250330748,0.0792352372062165
40,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.41384,-0.4063299999999999,-0.5501943286786879,-0.4810576334677261,1948,SC,0,0.8647039614157602,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.41384,0.4063299999999999,0.5501943286786879,0.4810576334677261
41,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.12102,0.12409,0.0839446949371187,0.1691403019374446,1948,SD,0,0.4757424061074629,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.12102,-0.12409,-0.0839446949371187,-0.1691403019374446
42,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.06874,-0.1251799999999999,-0.2425449497480071,-0.1459865285062844,1948,TN,0,0.5712927515655503,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.06874,0.1251799999999999,0.2425449497480071,0.1459865285062844
43,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.2733,-0.2605499999999999,-0.5105589781850102,-0.4226867955178751,1948,TX,0,0.7308978790496071,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.2733,0.2605499999999999,0.5105589781850102,0.4226867955178751
44,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.0675,-0.0735199999999999,-0.0449542634087571,-0.0854729183611137,1948,UT,0,0.5452362065120836,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.0675,0.0735199999999999,0.0449542634087571,0.0854729183611137
45,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.10837,0.09943,0.0839816704445292,0.1425176143895555,1948,VT,0,0.3750072026538693,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.10837,-0.09943,-0.0839816704445292,-0.1425176143895555
46,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.0874599999999999,-0.1332999999999999,-0.2323326708820097,-0.2513840577996339,1948,VA,0,0.5385081640096981,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.0874599999999999,0.1332999999999999,0.2323326708820097,0.2513840577996339
47,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.03597,-0.0392699999999999,0.0249432064429531,-0.0131788047654315,1948,WA,0,0.5520881643632316,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.03597,0.0392699999999999,-0.0249432064429531,0.0131788047654315
48,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,-0.01114,-0.0209899999999999,-0.0605005857040075,-0.0240534351901851,1948,WV,0,0.5757520065357461,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,0.01114,0.0209899999999999,0.0605005857040075,0.0240534351901851
49,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0468399999999999,0.04075,0.1038470025636486,0.149082427711011,1948,WI,0,0.5227539411872542,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0468399999999999,-0.04075,-0.1038470025636486,-0.149082427711011
50,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.05008,0.02027,0.0007538694059122,0.0755349893456764,1948,WY,0,0.5219688736901925,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.05008,-0.02027,-0.0007538694059122,-0.0755349893456764
51,1.07334759127334,1.03297570344329,0.077,3.8,16,69.0,-0.0669085832482177,69.0,0.0389,0.0,0.0,,,1948,USA,0,0.5236953077474193,,-1.07334759127334,-1.03297570344329,-0.077,-3.8,-16,-69.0,0.0669085832482177,-69.0,-0.0389,-0.0,-0.0,,
52,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,,-0.27931,-0.4919375823350161,-0.392647918566563,1952,AL,0,0.6482939199539954,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,,0.27931,0.4919375823350161,0.392647918566563
53,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,,,,,1952,AK,0,,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,,,,
54,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,-0.0273699999999998,-0.0520399999999999,-0.1485682116161217,-0.0782201835959423,1952,AZ,0,0.4165022834555014,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,0.0273699999999998,0.0520399999999999,0.1485682116161217,0.0782201835959423
55,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,-0.22229,-0.16322,-0.4983782736985569,-0.4614590894945477,1952,AR,0,0.5609051814948384,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,0.22229,0.16322,0.4983782736985569,0.4614590894945477
56,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.02135,-0.03017,0.0134680606489864,0.1092778731871779,1952,CA,0,0.4265155151870322,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.02135,0.03017,-0.0134680606489864,-0.1092778731871779
57,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,-0.0034899999999999,0.07193,0.0147817652651102,-0.009153207638296,1952,CO,0,0.3926267340065186,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,0.0034899999999999,-0.07193,-0.0147817652651102,0.009153207638296
58,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.03209,0.0107199999999999,0.000748880991248,0.0408128376701982,1952,CT,0,0.440803689341891,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.03209,-0.0107199999999999,-0.000748880991248,-0.0408128376701982
59,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,,,,,1952,DC,0,,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,,,,
60,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.03016,-0.00797,0.0681583086327466,0.0466928646909042,1952,DE,0,0.4805507169471777,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.03016,0.00797,-0.0681583086327466,-0.0466928646909042
61,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,-0.06838,-0.1654999999999999,-0.4024128474605646,-0.3024120674259868,1952,FL,0,0.4499052564950363,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,0.06838,0.1654999999999999,0.4024128474605646,0.3024120674259868
62,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,-0.2448399999999999,-0.27974,-0.4983782736985569,-0.4614590894945477,1952,GA,0,0.6965867746667439,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,0.2448399999999999,0.27974,0.4983782736985569,0.4614590894945477
63,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,,,,,1952,HI,0,,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,,,,
64,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.00968,0.02024,0.0453320604610958,0.0319194139470423,1952,ID,0,0.3447611933804226,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.00968,-0.02024,-0.0453320604610958,-0.0319194139470423
65,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.01945,0.0202999999999999,0.0408088131868804,0.0151119731854961,1952,IL,0,0.4504157341341241,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.01945,-0.0202999999999999,-0.0408088131868804,-0.0151119731854961
66,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.02777,0.0662499999999999,0.040570261585153,0.0217291117637751,1952,IN,0,0.4136312054614821,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.02777,-0.0662499999999999,-0.040570261585153,-0.0217291117637751
67,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.00975,0.0603699999999999,0.1136546329851094,0.0846802169530387,1952,IA,0,0.3582245269231898,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.00975,-0.0603699999999999,-0.1136546329851094,-0.0846802169530387
68,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.0696,0.14372,0.0900485788974089,0.1131254539840219,1952,KS,0,0.3072129208923581,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.0696,-0.14372,-0.0900485788974089,-0.1131254539840219
69,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,-0.0539899999999999,-0.00858,-0.0371397115499978,-0.0452443938800363,1952,KY,0,0.5003532648739651,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,0.0539899999999999,0.00858,0.0371397115499978,0.0452443938800363
70,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,-0.12866,-0.26831,-0.4983782736985569,-0.4614590894945477,1952,LA,0,0.5292214764277124,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,0.12866,0.26831,0.4983782736985569,0.4614590894945477
71,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.09678,0.06274,0.0777405340308243,0.2015199889274743,1952,ME,0,0.3383253739758912,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.09678,-0.06274,-0.0777405340308243,-0.2015199889274743
72,1.0548226974668,1.06779733179429,0.023,3.0,20,,-0.0331813943851652,32.0,0.0537,0.03083,0.01922,0.0035805567192049,-0.0191037442677585,1952,MD,0,0.4418353057408626,,-1.0548226974668,-1.06779733179429,-0.023,-3.0,-20,,0.0331813943851652,-32.0,-0.0537,-0.03083,-0.01922,-0.0035805567192049,0.0191037442677585
