"election_year","us_state","fips","dem_pct_two_party","lean","total_votes_two_party","total_votes","lean_centered","lean_centered2","lean_prev","lean_prev2"
"2020","OH","39","0.45923302352297283561","0.06362944922623903949","5833999","5922202","0.05822693365879151849","0.04037354227121492756","0.05282441809134399748","0.02874558879370287160"
"2020","OK","40","0.33059960503093486947","0.19226286771827700563","1524170","1560699","0.19772890621077164116","0.19433109823909691908","0.20319494470326627669","0.19536521349950687581"
"2020","OR","41","0.58307156985441731036","-0.06020909710520543526","2298831","2374321","-0.05567780701657099362","-0.05141833365167798131","-0.05114651692793655197","-0.04702295192491425434"
"2020","PA","42","0.50597088175138845302","0.01689159099782342208","6838186","6925255","0.01549824728048840193","0.00782981313588013907","0.01410490356315338177","0.00329892420490849757"
"2020","RI","44","0.60510189764982304015","-0.08223942490061116505","506047","516383","-0.07731911025634118410","-0.09161673879581133292","-0.07239879561207120315","-0.09630539574341141686"
"2020","SC","45","0.44073391250417904228","0.08212856024503283282","2476644","2513329","0.08343934808512899009","0.07992450936049786056","0.08475013592522514736","0.07882248391823037444"
"2020","SD","46","0.36565220138318501922","0.15721027136602685588","411514","422609","0.16353791027988388642","0.14635769893576736316","0.16986554919374091695","0.14093141272063761680"
"2020","TN","47","0.38172229627933646309","0.14114017646987541201","2996186","3053851","0.14383187272655595224","0.13699558186054475164","0.14652356898323649247","0.13492328455587942146"
"2020","TX","48","0.47169278763220467909","0.05116968511700719601","11149473","11317911","0.05422475660835600717","0.06944692341111924905","0.05727982809970481832","0.07858554255817527557"
"2020","UT","49","0.39306394878148365887","0.12979852396772821623","1425422","1488289","0.13189133918631051303","0.17661895072989258389","0.13398415440489280982","0.20002916411097476772"
"2020","VT","50","0.68299186552806561582","-0.16012939277885374072","355524","367428","-0.15092304184853625159","-0.15483546236513229031","-0.14171669091821876246","-0.15218849715827156510"
"2020","VA","51","0.55154686999399908318","-0.02868439724478720808","4375998","4460524","-0.02340029384817463332","-0.01555402323947073165","-0.01811619045156205856","-0.00898883623681249343"
"2020","WA","53","0.59925503184790692981","-0.07639255909869505471","3954263","4087631","-0.07705714938967889075","-0.07019499887333144750","-0.07772173968066272678","-0.06709621876064964389"
"2020","WV","54","0.30201467686077971143","0.22084779588843216367","781366","794652","0.22630866847235790201","0.20305753271024168554","0.23176954105628364034","0.19416240112114644647"
"2020","WI","55","0.50317952268896775981","0.01968295006024411529","3240738","3297352","0.01690542711235725693","0.00615310501564098931","0.01412790416447039856","-0.00061181750666057368"
"2020","WY","56","0.27519565624414903576","0.24766681650506283934","267050","276765","0.25743379255829284243","0.24876207003246061648","0.26720076861152284551","0.24930969679615950505"
"2016","AL","1","0.35625856406039255748","0.15388900825959238741","2047802","2123372","0.14594429491876171348","0.14599647068882908050","0.13197457019995894688","0.13906378409949506421"
"2016","AZ","4","0.48109976598960543063","0.02904780633037951426","2413568","2603925","0.03876268313030400758","0.04916775676259492349","0.06594608710261376810","0.07316453238104071965"
"2016","AR","5","0.35714862310229536141","0.15299894921768958348","1065366","1130635","0.15311403104153700273","0.14957581742377201358","0.14135633837787806517","0.14015875747417755565"
"2016","CA","6","0.66138701556665457392","-0.15123944324666962903","12974721","13870159","-0.12546323166689870154","-0.11548255511331143553","-0.09891582676738433340","-0.09222817610996698545"
"2016","CO","8","0.52683374833553163828","-0.01668617601554669339","2541352","2780218","-0.02362489494833882930","-0.01978469774063713593","-0.00766778665568014134","-0.00796594638660609859"
"2016","CT","9","0.57141547517263639182","-0.06126790285265144693","1570787","1644920","-0.06934928235683164449","-0.07099687420593660003","-0.06791777887434673774","-0.07192871431379910218"
"2016","DE","10","0.55998621443681220735","-0.04983864211682726246","420730","441590","-0.06596695844821994163","-0.07175957284506023766","-0.07465726432719970921","-0.08189734018139041749"
"2016","DC","11","0.95695188341854083701","-0.44680431109855589212","295553","311268","-0.42489186132704391671","-0.41785982421299598521","-0.40606420715559328759","-0.40141396001322273914"
"2016","FL","12","0.49381164527224518712","0.01633592704773975777","9122861","9494570","0.02384523663009559387","0.02365068100627750498","0.01538976347191957360","0.01922838880337140596"
"2016","GA","13","0.47338827400696786820","0.03675929831301707669","3967067","4135753","0.03926908342643054227","0.04533364396267847901","0.05937877584614912585","0.06145305070878570754"
"2016","HI","15","0.67442318820072115688","-0.16427561588073621199","395753","428957","-0.16295453438384288770","-0.17034458765937937813","-0.19711068402705205824","-0.19481271575652045384"
"2016","ID","16","0.31689823319194415684","0.19324933912804078805","598820","690433","0.18630299625165092091","0.18159971431711567467","0.18402615330133519437","0.17575801090742256516"
"2016","IL","17","0.59020423644030627046","-0.08005666412032132557","5225708","5559470","-0.06991585925158861447","-0.07496156193426375138","-0.06596294905558718440","-0.07803080951893817324"
"2016","IN","18","0.40021614443316392006","0.10993142788682102483","2596412","2740611","0.09556644703253207847","0.07968094427677994707","0.07192359244718278033","0.05197401422835316659"
"2016","IA","19","0.44936452154879655065","0.06078305077118839424","1454652","1566031","0.03856563998378363888","0.02611327812999547585","-0.00978123441541989037","-0.01051252092339445181"
"2016","KS","20","0.38736380471742076229","0.12278376760256418260","1070797","1147143","0.11726309806828153804","0.11628900571431086103","0.13041564836281172322","0.12189118850760527661"
"2016","KY","21","0.34329370982490139615","0.16685386249508354874","1831825","1924149","0.15231912435018535767","0.14413390484772665240","0.13524000880363097577","0.12740912757199075619"
"2016","LA","22","0.39828322762192208259","0.11186434469806286230","1958792","2029032","0.11221725433896896623","0.11711686877401625118","0.10728054100672167217","0.11954812654293988910"
"2016","ME","23","0.51452419926606941168","-0.00437662694608446679","689711","741550","-0.02810609823369479032","-0.03382804032291876959","-0.05815807510715823991","-0.05457597084887447366"
"2016","MD","24","0.64016222227733065761","-0.13001464995734571272","2621095","2780914","-0.13028254022751171308","-0.12072613078702150131","-0.11340497300347789518","-0.10273093773451438059"
"2016","MA","25","0.64464339792449530602","-0.13449582560451036113","3047837","3231531","-0.12678999423081552052","-0.11877419859066791675","-0.09758113443566658737","-0.09615397305294584640"
"2016","MI","26","0.49882331783038451915","0.01132425448960042574","4548382","4799245","-0.00271396735049305603","-0.01365273683742998289","-0.02819303584619686640","-0.03733104057221881494"
"2016","MN","27","0.50831856933615345191","0.00182900298383149298","2690667","2944813","-0.01043454683467444326","-0.01158835499866156339","-0.01959997975140002016","-0.01732487962101147198"
"2016","MS","28","0.40907590104145115786","0.10107167127853378703","1184213","1209416","0.09520509305169798007","0.09731963988675919088","0.07783127685345967465","0.09074727862270124898"
"2016","MO","29","0.40205961134414286509","0.10808796097584207980","2659628","3257766","0.09230253085615000782","0.07870683863213023917","0.06759895239938159897","0.05275935717972626610"
"2016","MT","30","0.38890335682975561824","0.12124421549022932665","456949","494525","0.10607769755477289738","0.09194751954576225946","0.09015460350439644727","0.06985579451156339648"
"2016","NE","31","0.36407209943934937285","0.14607547288063557204","778203","825645","0.13262821854790007896","0.12780484258216527618","0.13110618754783551950","0.12222045111639819367"
"2016","NV","32","0.51293709419985199530","-0.00278952187986705041","1051318","1125385","-0.00214045309965888951","-0.00826119252190831581","-0.01426313676788344858","-0.02044327377827002165"
"2016","NH","33","0.50197028442380702735","0.00817728789617791754","694316","744181","-0.00498965049585325750","-0.00660259805633758510","-0.00852523491699914930","-0.00998333782739485861"
"2016","NJ","34","0.57260628784784488504","-0.06245871552785994015","3743443","3899718","-0.06344791368714600184","-0.05793651732809326042","-0.07003466241484150595","-0.05571849533288827105"
"2016","NM","35","0.54650872464179316215","-0.03636115232180821726","704900","798318","-0.03394111423109960757","-0.03530709310449256637","-0.03313976160350506779","-0.03627239566408825528"
"2016","NY","36","0.61123649896600331772","-0.10108892664601837283","6804664","7128889","-0.10626153601838464328","-0.10432686215577967942","-0.12319762873852156431","-0.11086023465324317607"
"2016","NC","37","0.48095944527813530924","0.02918812704184963565","4552047","4741654","0.02968168633952021334","0.03115734912029799069","0.03015263389563188167","0.03286848567913160220"
"2016","ND","38","0.30190757103480254515","0.20824000128518239974","310552","344360","0.17475593151104689149","0.15144984172930722622","0.12099123626978010321","0.10126140432693416681"
"2016","OH","39","0.45732315422864094741","0.05282441809134399748","5235169","5536564","0.04037354227121492756","0.03375654741360199847","0.00466675949606174572","0.00928616116841247845"
"2016","OK","40","0.30695262761671866820","0.20319494470326627669","1369511","1452992","0.19433109823909691908","0.19417201910188255562","0.18753548229574747492","0.19061513199299347008"
"2016","OR","41","0.56129408924792149686","-0.05114651692793655197","1781330","1997542","-0.05141833365167798131","-0.05028706056600032338","-0.04289938692189195671","-0.04489631411542965315"
"2016","PA","42","0.49604266875683156312","0.01410490356315338177","5878962","6143187","0.00782981313588013907","0.00210909292902509014","-0.00750705515333638663","-0.01128006142243822164"
"2016","RI","44","0.58254636793205614804","-0.07239879561207120315","432357","463394","-0.09161673879581133292","-0.09489690525389682256","-0.12021199587475163057","-0.11247470025145246102"
"2016","SC","45","0.42539743639475979753","0.08475013592522514736","2010762","2103027","0.07992450936049786056","0.08061544760922233657","0.07289483191123560151","0.07779154713331568304"
"2016","SD","46","0.34028202312624402794","0.16986554919374091695","345149","370056","0.14635769893576736316","0.12981853490294007367","0.11199727624753431664","0.09609915952599626092"
"2016","TN","47","0.36362400333674845242","0.14652356898323649247","2390351","2490799","0.13699558186054475164","0.13113635851712083305","0.12332300012852235044","0.11844084430768571386"
"2016","TX","48","0.45286774422028012657","0.05727982809970481832","8562915","8969226","0.06944692341111924905","0.07623602705151734895","0.09989125701664573281","0.09824729749467869073"
"2016","UT","49","0.37616341791509213507","0.13398415440489280982","825907","1141520","0.17661895072989258389","0.17809110909509571759","0.26607417381705672562","0.22429087900388092216"
"2016","VT","50","0.65186426323820370735","-0.14171669091821876246","273942","315067","-0.15483546236513229031","-0.15406355850636835907","-0.16266030339832436774","-0.15720407516420046654"
"2016","VA","51","0.52826376277154700345","-0.01811619045156205856","3750916","3982752","-0.01555402323947073165","-0.01031098582909582225","0.000138517977937071700000","0.00277832218998298883"
"2016","WA","53","0.58786931200064767167","-0.07772173968066272678","2964465","3294874","-0.07019499887333144750","-0.06521532354444484374","-0.05647069784063656100","-0.05337349769921079674"
"2016","WV","54","0.27837803126370130455","0.23176954105628364034","677399","720394","0.20305753271024168554","0.17828850156635050965","0.15655526118600925260","0.13026833466034311729"
"2016","WI","55","0.49601966815551454633","0.01412790416447039856","2785823","2975313","0.00615310501564098931","-0.00371337424198918024","-0.01535153917779154591","-0.02433217559633561740"
"2016","WY","56","0.24294680370846209938","0.26720076861152284551","230392","255849","0.24876207003246061648","0.23728760352791135941","0.23141862498079616459","0.21714141449752987639"
"2012","AL","1","0.38783771466562293913","0.13197457019995894688","2051621","2074338","0.14400552548619417194","0.14016412287291171658","0.14615299799903118154","0.13149386480413672123"
"2012","AZ","4","0.45386619776296811791","0.06594608710261376810","2258886","2306559","0.05845895703082031785","0.04745561908833642042","0.08038297765946767120","0.06049502302538503968"
"2012","AR","5","0.37845594648770382084","0.14135633837787806517","1042153","1069468","0.14443882138868156493","0.12710355405963713470","0.13896117657047704613","0.08808783858678733265"
"2012","CA","6","0.61872811163296621941","-0.09891582676738433340","12694243","13055815","-0.11189859848886786664","-0.10489728137901009993","-0.08554052545254963749","-0.07404835594717719751"
"2012","CO","8","0.52748007152126202735","-0.00766778665568014134","2508345","2571846","-0.01087268959625296352","-0.01352350154421881521","-0.00826410611753205583","0.00162858856196120593"
"2012","CT","9","0.58773006373992862375","-0.06791777887434673774","1540008","1558075","-0.06837511049341655043","-0.06977599086863357212","-0.07593964975325146662","-0.07041605363633646355"
"2012","DE","10","0.59446954919278159522","-0.07465726432719970921","408068","413921","-0.07121110749320269915","-0.06749926714894744476","-0.08913741603558112577","-0.06979773020003869946"
"2012","DC","11","0.92587649202117517360","-0.40606420715559328759","288451","293764","-0.41654407704166712347","-0.41775701304798496986","-0.39676371287085219069","-0.40705474062939654958"
"2012","FL","12","0.50442252139366231241","0.01538976347191957360","8401203","8492175","0.01826423488482752323","0.02153930757364353465","0.02306701413482323831","0.01808041398896544581"
"2012","GA","13","0.46043350901943276016","0.05937877584614912585","3852515","3908369","0.05322179991019616392","0.05054678418024585344","0.06352732557142228923","0.06746333531096882020"
"2012","HI","15","0.71692296889263394425","-0.19711068402705205824","427230","434248","-0.18463368246459237322","-0.14745439283486566099","-0.19251474748598884943","-0.12420418051139982093"
"2012","ID","16","0.33578613156424669164","0.18402615330133519437","633698","656742","0.18158845364762863945","0.18149665143770510508","0.16748986851350993594","0.17428713421678638134"
"2012","IL","17","0.58577523392116907041","-0.06596294905558718440","5154728","5251432","-0.07870609438606589068","-0.07281511402923394633","-0.09009866998228916208","-0.07716399619570194411"
"2012","IN","18","0.44788869241839910568","0.07192359244718278033","2577147","2633143","0.07129315211450911934","0.08216311153802482840","0.03202443600952355285","0.06205810829626395329"
"2012","IA","19","0.52959351928100177638","-0.00978123441541989037","1553161","1582180","0.01325266964146649688","0.01913538464670616473","-0.01124380743136901324","-0.01000999835891004650"
"2012","KS","20","0.38939663650277016279","0.13041564836281172322","1129717","1157532","0.12218871487259157860","0.11633680575089710975","0.11336672865239882999","0.11494736727482046733"
"2012","KY","21","0.38457227606195091024","0.13524000880363097577","1766560","1798048","0.14055737254635502037","0.13289376732641313280","0.11957824634035053660","0.10375573179075479550"
"2012","LA","22","0.41253174385886021384","0.10728054100672167217","1961403","1994065","0.11698686592798088017","0.10592678117498394370","0.13181571207915810603","0.09649107142900640992"
"2012","ME","23","0.57797035997274012592","-0.05815807510715823991","688191","710738","-0.03784285621461113804","-0.03865706146166827189","-0.05099386659059070741","-0.05448350630362849426"
"2012","MD","24","0.63321725786905978119","-0.11340497300347789518","2649713","2707327","-0.11182550847545815796","-0.11214066942733564393","-0.09205690246555086599","-0.08492786322707154020"
"2012","MA","25","0.61739341930124847338","-0.09758113443566658737","3079521","3129731","-0.10893459057013401798","-0.12293366628123415612","-0.09472681167022510543","-0.11714917435686210953"
"2012","MI","26","0.54800532071177875241","-0.02819303584619686640","4679825","4745316","-0.02111260888494573471","-0.01680247478859043922","-0.04646904529824076347","-0.03793523594573651401"
"2012","MN","27","0.53941226461698190617","-0.01959997975140002016","2866392","2936561","-0.01094025208606381699","-0.01522110160298319180","-0.01504977949062292379","-0.02240093375544631461"
"2012","MS","28","0.44198100801212221136","0.07783127685345967465","1273695","1285584","0.09418874284131209499","0.09527594434369806703","0.10366328039194282330","0.09538222128169819747"
"2012","MO","29","0.45221333246620028704","0.06759895239938159897","2706236","3277251","0.07120222511176487066","0.06777629985386784630","0.03791976196007093322","0.03098695335044460403"
"2012","MT","30","0.42965768136118543874","0.09015460350439644727","469767","484484","0.08698526817111870653","0.09212957160522047099","0.04955698551873034568","0.07120738268089183141"
"2012","NE","31","0.38870609731774636651","0.13110618754783551950","777145","794379","0.13017212503781065312","0.13350995220220558410","0.11333471468496086783","0.13483255268366384181"
"2012","NV","32","0.53407542163346533459","-0.01426313676788344858","994940","1014918","-0.01455868981213569790","-0.00640235895051969793","-0.02662341078865659472","-0.01279521772681091056"
"2012","NH","33","0.52833751978258103531","-0.00852523491699914930","699479","710972","-0.00392979591953726656","-0.00909125206806073864","-0.01144144073779056791","-0.01524365442637196034"
"2012","NJ","34","0.58984694728042339196","-0.07003466241484150595","3605359","3651140","-0.05796523539787882742","-0.05551888288287506501","-0.04140232825093503615","-0.04362533667646865977"
"2012","NM","35","0.55295204646908695380","-0.03313976160350506779","751123","783757","-0.03630198121666157594","-0.02987359909360032834","-0.03940502972467144277","-0.02377232638735140950"
"2012","NY","36","0.64300991360410345032","-0.12319762873852156431","6976373","7081536","-0.10760313198416824165","-0.10446561751537956056","-0.09852284056796478782","-0.10177173976087193649"
"2012","NC","37","0.48965965096995000434","0.03015263389563188167","4448786","4505372","0.03164169946670428002","0.03498122691720458130","0.03558433746263132273","0.04293053778373113325"
"2012","ND","38","0.39882104859580178280","0.12099123626978010321","312990","322627","0.13692093664635024445","0.14654998530061631616","0.08153157238408823040","0.10424106598497045316"
"2012","OH","39","0.51514552536952014029","0.00466675949606174572","5489146","5590934","0.02379891347605631813","0.02669416299770924727","0.01390556284076321118","0.00617509408745072684"
"2012","OK","40","0.33227680256983441109","0.18753548229574747492","1334872","1334872","0.19480840289641773895","0.18404982222830211954","0.19369478169023946524","0.16862790821210992024"
"2012","OR","41","0.56271167178747384272","-0.04289938692189195671","1724663","1789270","-0.04697971505293195275","-0.04687549638441646456","-0.04689324130896734958","-0.04006124048352418944"
"2012","PA","42","0.52731934001891827264","-0.00750705515333638663","5670708","5755620","-0.00281840642724102050","-0.00325788623362075518","-0.01505306769154005665","-0.01988943528787209657"
"2012","RI","44","0.64002428074033351658","-0.12021199587475163057","436560","445716","-0.09911606537165870839","-0.09950114173758977387","-0.10473740462815329146","-0.11132774615025743530"
"2012","SC","45","0.44691745295434628450","0.07289483191123560151","1937586","1964118","0.08011107673061883781","0.07933447890749015353","0.08268826235539576457","0.07844943322797859299"
"2012","SD","46","0.40781500861804756937","0.11199727624753431664","355649","363815","0.12068795608191114626","0.12325281314182338750","0.08020104280445820520","0.08859548445090742401"
"2012","TN","47","0.39648928473705953557","0.12332300012852235044","2423039","2460904","0.12780175253286930673","0.11687687562243845432","0.11355868848684907728","0.08669881626527900835"
"2012","TX","48","0.41992102784893615320","0.09989125701664573281","7877967","7999657","0.08459147436302073326","0.08158060905271767362","0.09660333797271164865","0.09978113751511531048"
"2012","UT","49","0.25373811104852516039","0.26607417381705672562","992413","1020861","0.19418863747088488471","0.18673716921360461252","0.18250758419070511870","0.20191449693917265548"
"2012","VT","50","0.68247258826390625375","-0.16266030339832436774","291937","299290","-0.15204161374887323185","-0.14628144746631305864","-0.15174784693007656534","-0.13345042511808421113"
"2012","VA","51","0.51967376688764481431","0.00013851797793707170","3794342","3854489","-0.00418651535719869364","-0.00240999161893258460","0.00541812640202890595","0.01730605581187463596"
"2012","WA","53","0.57628298270621844701","-0.05647069784063656100","3046066","3145958","-0.06148957835969477342","-0.06189393058517783134","-0.05027629755778503247","-0.04944232815294740711"
"2012","WV","54","0.36325702367957263341","0.15655526118600925260","655924","672119","0.16410207012565662497","0.15316162612985532713","0.10398140813467698197","0.07831776625927578953"
"2012","WI","55","0.53516382404337343192","-0.01535153917779154591","3028951","3068434","-0.01151214900940027874","-0.00578290232484588204","-0.03331281201487968888","-0.02368691333557618908"
"2012","WY","56","0.28839365988478572142","0.23141862498079616459","240248","249061","0.23382786586886086609","0.22802689278595645099","0.20286420401426358818","0.19692412691620020276"
"2008","AL","1","0.39109097246427326595","0.14615299799903118154","2080025","2099819","0.13165409993607746311","0.12556941227478841503","0.11683473160924226091","0.09791524245767977967"
"2008","AZ","4","0.45686099280383677629","0.08038297765946767120","2264818","2303838","0.06231204438446128248","0.05039008011275863501","0.04060706839130240815","0.03828676473566611075"
"2008","AR","5","0.39828279389282740136","0.13896117657047704613","1060327","1086617","0.10584400518381757682","0.10033566585639632535","0.03721450060309761917","0.03418093255796846598"
"2008","CA","6","0.62278449591585408498","-0.08554052545254963749","13286254","13583083","-0.08233751288724624281","-0.09142828249809899492","-0.06255618644180475753","-0.06072280851194568734"
"2008","CO","8","0.54550807658083650332","-0.00826410611753205583","2362262","2401462","-0.00147020317725257650","0.00538040829310542824","0.01152128324145446768","0.02976005512714301589"
"2008","CT","9","0.61318362021655591411","-0.07593964975325146662","1627201","1646793","-0.06958329538233988828","-0.07188678001591701455","-0.06489245751942146048","-0.07715428429966771072"
"2008","DE","10","0.62638138649888557326","-0.08913741603558112577","407833","412616","-0.07141757490909236938","-0.06567030905767151669","-0.05045804436449627315","-0.05735911140437474300"
"2008","DC","11","0.93400768333415663818","-0.39676371287085219069","263167","265853","-0.40672456280479546225","-0.41374289497641916587","-0.41734576838794090846","-0.40954112187854722948"
"2008","FL","12","0.51417695632848120918","0.02306701413482323831","8328586","8412248","0.01718353048328348840","0.01421461639731140245","0.01309381384310765330","0.00814018866603722129"
"2008","GA","13","0.47371664489188215826","0.06352732557142228923","3892882","3932158","0.06476848215602892208","0.05880855008375233709","0.07139934505051535117","0.06718867534408659684"
"2008","HI","15","0.72975871794929329692","-0.19251474748598884943","445661","452774","-0.14850634834995056670","-0.14098738358830107455","-0.05589361353681079242","-0.07551793527386412654"
"2008","ID","16","0.36975410194979451155","0.16748986851350993594","639452","658454","0.17753347391163598568","0.18749502696580401040","0.18108439992006282674","0.19635488694306706681"
"2008","IL","17","0.62734264044559360957","-0.09009866998228916208","5450527","5530179","-0.07343031381566369087","-0.07180144786341540586","-0.06422932240911472613","-0.06144447807943967862"
"2008","IN","18","0.50521953445378089464","0.03202443600952355285","2719687","2756658","0.06534660301323689563","0.07783190633219646013","0.09209178058300435372","0.08764003765872747132"
"2008","IA","19","0.54848777789467346073","-0.01124380743136901324","1511319","1537123","-0.00993374371107999446","0.00649889943427959653","-0.00877618928645107976","-0.00363175587650075399"
"2008","KS","20","0.42387724181090561750","0.11336672865239882999","1214420","1238873","0.12010346097081755262","0.11908073891178578736","0.11652800589724210466","0.11441877497057710050"
"2008","KY","21","0.41766572412295391089","0.11957824634035053660","1800447","1827561","0.11425049079504685559","0.11800473486580341319","0.08793321724115905440","0.08417577834497600242"
"2008","LA","22","0.40542825838414634146","0.13181571207915810603","1931264","1960761","0.10008756128824483067","0.09093199152698017956","0.06116643077885471380","0.05184967992547912865"
"2008","ME","23","0.58823783705389515490","-0.05099386659059070741","717096","731063","-0.05570836257147174281","-0.03916793213237452425","-0.05797314601666628111","-0.04115554600901960357"
"2008","MD","24","0.62930087292885531348","-0.09205690246555086599","2589329","2631596","-0.09442023315254032519","-0.09896862520244754630","-0.07779882398859221441","-0.07968330029293162882"
"2008","MA","25","0.63197078213352955292","-0.09472681167022510543","3012951","3080985","-0.11062649438313026881","-0.12222565539032161335","-0.13957153704349911362","-0.14216225262060300641"
"2008","MI","26","0.58371301576154521096","-0.04646904529824076347","4921218","5010606","-0.03468783591255663147","-0.02318896973135583495","-0.02940142659323226455","-0.02630351100097098530"
"2008","MN","27","0.55229374995392737128","-0.01504977949062292379","2848763","2910369","-0.02146728242076421646","-0.01445929892558862131","-0.02975208802026970542","-0.01973786918487582778"
