year,state,fips,dem_share,lean_prev,lean_prev2,gdp_yoy,rdi_yr_to_election,rdi_election_year_change,inflation_yoy,hlean_prev2,hlean_prev,unemployment,spliced_BPHI_dem,spliced_BPHI_gop,inc_tenure,inc_party_cand_approval,inc_pres_approval,inc_midterm_change
1948,MS,28,0.7935481229786712,-0.3978399999999999,-0.4080699999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.4480616615282222,-0.5594076121315037,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,MO,29,0.5834023381503147,0.0229899999999999,0.0261,0.0389,1.07334759127334,1.03297570344329,0.077,-0.0063636299520335,-0.0372614345884114,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,MT,30,0.5516607132101872,-0.00939,-0.0440099999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.0854726672877639,-0.0664885368846674,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,NE,31,0.4584723247685294,0.1235399999999999,0.12187,0.0389,1.07334759127334,1.03297570344329,0.077,0.1882875621796886,0.1173766285213689,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,NV,32,0.515944466429231,-0.0084699999999999,-0.0507599999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.1125319150281582,0.029070959005796,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,NH,33,0.4709892103587534,0.01651,0.01779,0.0389,1.07334759127334,1.03297570344329,0.077,0.0439331546113237,0.0604736606815472,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,NJ,34,0.4771741557376481,0.03093,0.03176,0.0389,1.07334759127334,1.03297570344329,0.077,0.0527838265816442,0.0359843501579411,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,NM,35,0.5677219312364413,0.00256,-0.0166199999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.0368084974703267,-0.0838314362060319,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,NY,36,0.4945779202816681,0.01258,0.0321299999999999,0.0389,1.07334759127334,1.03297570344329,0.077,0.0500122404722465,0.0468213333893531,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,NC,37,0.6396922142238052,-0.12939,-0.1903099999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.1772675550964377,-0.1725497502848884,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,ND,38,0.4541907836416988,0.0797899999999999,0.10483,0.0389,1.07334759127334,1.03297570344329,0.077,0.2468820762925284,0.1835061213330518,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,OH,39,0.5012259895289765,0.0395699999999999,0.02796,0.0389,1.07334759127334,1.03297570344329,0.077,0.0493165627730254,0.0357855814433068,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,OK,40,0.6274703817494204,-0.0192099999999999,-0.0261899999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.0685733282192979,-0.1445431302045763,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,OR,41,0.4823857109697233,0.01319,0.00935,0.0389,1.07334759127334,1.03297570344329,0.077,0.1334036030550756,0.088986845095018,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,PA,42,0.4795093775746499,0.02378,0.01538,0.0389,1.07334759127334,1.03297570344329,0.077,0.011221359885005,0.0193904915090082,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,RI,44,0.581579733947979,-0.0490399999999999,-0.0178399999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.0792352372062165,-0.106778250330748,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,SC,45,0.8647039614157602,-0.41384,-0.4063299999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.4810576334677261,-0.5501943286786879,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,SD,46,0.4757424061074629,0.12102,0.12409,0.0389,1.07334759127334,1.03297570344329,0.077,0.1691403019374446,0.0839446949371187,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,TN,47,0.5712927515655503,-0.06874,-0.1251799999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.1459865285062844,-0.2425449497480071,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,TX,48,0.7308978790496071,-0.2733,-0.2605499999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.4226867955178751,-0.5105589781850102,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,UT,49,0.5452362065120836,-0.0675,-0.0735199999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.0854729183611137,-0.0449542634087571,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,VT,50,0.3750072026538693,0.10837,0.09943,0.0389,1.07334759127334,1.03297570344329,0.077,0.1425176143895555,0.0839816704445292,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,VA,51,0.5385081640096981,-0.0874599999999999,-0.1332999999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.2513840577996339,-0.2323326708820097,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,WA,53,0.5520881643632316,-0.03597,-0.0392699999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.0131788047654315,0.0249432064429531,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,WV,54,0.5757520065357461,-0.01114,-0.0209899999999999,0.0389,1.07334759127334,1.03297570344329,0.077,-0.0240534351901851,-0.0605005857040075,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,WI,55,0.5227539411872542,0.0468399999999999,0.04075,0.0389,1.07334759127334,1.03297570344329,0.077,0.149082427711011,0.1038470025636486,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,WY,56,0.5219688736901925,0.05008,0.02027,0.0389,1.07334759127334,1.03297570344329,0.077,0.0755349893456764,0.0007538694059122,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1948,USA,no matching code,0.5236953077474193,0.0,0.0,0.0389,1.07334759127334,1.03297570344329,0.077,,,3.8,-1.0577821,0.57784493,16,69.0,69.0,-0.0669085832482177
1952,AL,1,0.6482939199539954,,-0.27931,0.0537,1.0548226974668,1.06779733179429,0.023,-0.392647918566563,-0.4919375823350161,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,AK,2,,,,0.0537,1.0548226974668,1.06779733179429,0.023,,,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,AZ,4,0.4165022834555014,-0.0273699999999998,-0.0520399999999999,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0782201835959423,-0.1485682116161217,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,AR,5,0.5609051814948384,-0.22229,-0.16322,0.0537,1.0548226974668,1.06779733179429,0.023,-0.4614590894945477,-0.4983782736985569,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,CA,6,0.4265155151870322,0.02135,-0.03017,0.0537,1.0548226974668,1.06779733179429,0.023,0.1092778731871779,0.0134680606489864,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,CO,8,0.3926267340065186,-0.0034899999999999,0.07193,0.0537,1.0548226974668,1.06779733179429,0.023,-0.009153207638296,0.0147817652651102,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,CT,9,0.440803689341891,0.03209,0.0107199999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.0408128376701982,0.000748880991248,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,DC,11,,,,0.0537,1.0548226974668,1.06779733179429,0.023,,,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,DE,10,0.4805507169471777,0.03016,-0.00797,0.0537,1.0548226974668,1.06779733179429,0.023,0.0466928646909042,0.0681583086327466,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,FL,12,0.4499052564950363,-0.06838,-0.1654999999999999,0.0537,1.0548226974668,1.06779733179429,0.023,-0.3024120674259868,-0.4024128474605646,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,GA,13,0.6965867746667439,-0.2448399999999999,-0.27974,0.0537,1.0548226974668,1.06779733179429,0.023,-0.4614590894945477,-0.4983782736985569,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,HI,15,,,,0.0537,1.0548226974668,1.06779733179429,0.023,,,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,ID,16,0.3447611933804226,0.00968,0.02024,0.0537,1.0548226974668,1.06779733179429,0.023,0.0319194139470423,0.0453320604610958,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,IL,17,0.4504157341341241,0.01945,0.0202999999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.0151119731854961,0.0408088131868804,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,IN,18,0.4136312054614821,0.02777,0.0662499999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.0217291117637751,0.040570261585153,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,IA,19,0.3582245269231898,0.00975,0.0603699999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.0846802169530387,0.1136546329851094,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,KS,20,0.3072129208923581,0.0696,0.14372,0.0537,1.0548226974668,1.06779733179429,0.023,0.1131254539840219,0.0900485788974089,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,KY,21,0.5003532648739651,-0.0539899999999999,-0.00858,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0452443938800363,-0.0371397115499978,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,LA,22,0.5292214764277124,-0.12866,-0.26831,0.0537,1.0548226974668,1.06779733179429,0.023,-0.4614590894945477,-0.4983782736985569,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,ME,23,0.3383253739758912,0.09678,0.06274,0.0537,1.0548226974668,1.06779733179429,0.023,0.2015199889274743,0.0777405340308243,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,MD,24,0.4418353057408626,0.03083,0.01922,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0191037442677585,0.0035805567192049,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,MA,25,0.4560578319338342,-0.0351099999999999,0.0086199999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.0370264358637928,0.0041312084508779,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,MI,26,0.4423345527581549,0.03231,0.03261,0.0537,1.0548226974668,1.06779733179429,0.023,0.0388708510349498,0.0344134686501741,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,MN,27,0.4435895248780864,-0.0652599999999999,0.0097899999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.0403277517336517,0.0337871551757191,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,MS,28,0.6043665858817926,-0.2698499999999999,-0.3978399999999999,0.0537,1.0548226974668,1.06779733179429,0.023,-0.4598213163640942,-0.4649660810716893,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,MO,29,0.492166505492365,-0.0596999999999999,0.0229899999999999,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0492382998527155,-0.0565868093899771,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,MT,30,0.4029217737010018,-0.0279599999999999,-0.00939,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0360287881639724,-0.0183171449212918,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,NE,31,0.3084620936259554,0.06523,0.1235399999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.1219860805669788,0.1246403115350155,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,NV,32,0.3855456868232145,0.0077600000000001,-0.0084699999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.031930860254196,-0.0262056772259405,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,NH,33,0.3907785308664591,0.05271,0.01651,0.0537,1.0548226974668,1.06779733179429,0.023,0.1064756385552333,0.1088645118279511,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,NJ,34,0.4249720248565685,0.04653,0.03093,0.0537,1.0548226974668,1.06779733179429,0.023,0.0542693682442464,0.0562921403612408,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,NM,35,0.4442692500136652,-0.0440199999999999,0.00256,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0486437540002954,-0.0613407776855058,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,NY,36,0.4399061922947436,0.02912,0.01258,0.0537,1.0548226974668,1.06779733179429,0.023,0.0433701896027842,0.0259699988903583,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,NC,37,0.5391011718459671,-0.1159899999999999,-0.12939,0.0537,1.0548226974668,1.06779733179429,0.023,-0.1730135903731799,-0.1984221898764427,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,ND,38,0.2857387688799803,0.06951,0.0797899999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.2354727479930168,0.2848590747319629,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,OH,39,0.4324430292388748,0.0224700000000001,0.0395699999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.0181838976469459,0.039007706197909,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,OK,40,0.4541056540468543,-0.1037699999999999,-0.0192099999999999,0.0537,1.0548226974668,1.06779733179429,0.023,-0.1343148093725636,-0.0973629660685463,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,OR,41,0.3913528321044151,0.04131,0.01319,0.0537,1.0548226974668,1.06779733179429,0.023,0.2128990011359481,0.0907543918818356,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,PA,42,0.4704606999735645,0.04419,0.02378,0.0537,1.0548226974668,1.06779733179429,0.023,0.049647340642225,0.0246281795259278,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,RI,44,0.4907756114989812,-0.0578799999999999,-0.0490399999999999,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0692491256627297,-0.1176407427381546,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,SC,45,0.5072151891311869,-0.3409999999999999,-0.41384,0.0537,1.0548226974668,1.06779733179429,0.023,-0.4123581642093744,-0.4983782736985569,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,SD,46,0.3072756496297781,0.04796,0.12102,0.0537,1.0548226974668,1.06779733179429,0.023,0.1025923686310754,0.1082698698129918,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,TN,47,0.4986306788618845,-0.0475899999999999,-0.06874,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0899659712666757,-0.1954353793605978,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,TX,48,0.4677502019684321,-0.2071999999999999,-0.2733,0.0537,1.0548226974668,1.06779733179429,0.023,-0.3992095590253397,-0.4030879384288507,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,UT,49,0.4107490729895556,-0.0215399999999998,-0.0675,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0425171576088468,-0.0230771750432843,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,VT,50,0.28323272708268,0.14869,0.10837,0.0537,1.0548226974668,1.06779733179429,0.023,0.1465496475411037,0.2434304019738004,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,VA,51,0.4349537164448272,-0.0148099999999999,-0.0874599999999999,0.0537,1.0548226974668,1.06779733179429,0.023,-0.1389268950598903,-0.2494890931770369,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,WA,53,0.4513430993303735,-0.0283899999999999,-0.03597,0.0537,1.0548226974668,1.06779733179429,0.023,0.0377249803885119,0.0267714343825704,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,WV,54,0.5192364930146941,-0.0520499999999999,-0.01114,0.0537,1.0548226974668,1.06779733179429,0.023,-0.0448137929010786,-0.0640169547599355,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,WI,55,0.3883935454913763,0.00095,0.0468399999999999,0.0537,1.0548226974668,1.06779733179429,0.023,0.1069089697853612,0.0777932961270815,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,WY,56,0.3716361324536172,0.00173,0.05008,0.0537,1.0548226974668,1.06779733179429,0.023,0.0537181759573114,0.0465184739553831,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1952,USA,no matching code,0.4454811106133853,0.0,0.0,0.0537,1.0548226974668,1.06779733179429,0.023,,,3.0,-0.9100586,0.73410354,20,,32.0,-0.0331813943851652
1956,AL,1,0.5893422979909262,-0.20281,,0.02,1.04080848623283,1.03365306790197,0.015,-0.447516289962007,-0.4387100751386221,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,AK,2,,,,0.02,1.04080848623283,1.03365306790197,0.015,,,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,AZ,4,0.3894159450788284,0.02898,-0.0273699999999998,0.02,1.04080848623283,1.03365306790197,0.015,-0.016730880506425,-0.0222309205998515,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,AR,5,0.5337743140022625,-0.11543,-0.22229,0.02,1.04080848623283,1.03365306790197,0.015,-0.3581466337728198,-0.4788514457341953,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,CA,6,0.4442405498143013,0.0189599999999999,0.02135,0.02,1.04080848623283,1.03365306790197,0.015,0.0454150799004007,0.0326999861655582,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,CO,8,0.4009212180853972,0.05285,-0.0034899999999999,0.02,1.04080848623283,1.03365306790197,0.015,0.0521327140640414,0.0216579563565428,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,CT,9,0.3626763337618943,0.0046799999999999,0.03209,0.02,1.04080848623283,1.03365306790197,0.015,0.0425182717882196,0.0301863517479843,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,DC,11,,,,0.02,1.04080848623283,1.03365306790197,0.015,,,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,DE,10,0.4474977180270231,-0.0350699999999999,0.03016,0.02,1.04080848623283,1.03365306790197,0.015,0.0172614293424784,-0.0279986581362624,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,FL,12,0.4272927007169415,-0.0044299999999999,-0.06838,0.02,1.04080848623283,1.03365306790197,0.015,-0.2434655827206128,-0.2606095047083936,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,GA,13,0.6706144925244699,-0.25111,-0.2448399999999999,0.02,1.04080848623283,1.03365306790197,0.015,-0.5019871751924154,-0.3927155362082327,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,HI,15,,,,0.02,1.04080848623283,1.03365306790197,0.015,,,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,ID,16,0.3880123292541241,0.1007199999999999,0.00968,0.02,1.04080848623283,1.03365306790197,0.015,0.0920426825540529,0.0658661478651143,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,IL,17,0.4036550050249954,-0.00494,0.01945,0.02,1.04080848623283,1.03365306790197,0.015,0.0375252202634601,0.0187715447851056,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,IN,18,0.3985866816764367,0.0318499999999999,0.02777,0.02,1.04080848623283,1.03365306790197,0.015,0.0663001751415055,0.0481716251320242,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,IA,19,0.4076682818256034,0.08726,0.00975,0.02,1.04080848623283,1.03365306790197,0.015,0.1660730736595015,0.1064199930507059,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,KS,20,0.3432793285410597,0.13827,0.0696,0.02,1.04080848623283,1.03365306790197,0.015,0.0923119570248968,0.086112385063898,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,KY,21,0.4543510911700337,-0.0548699999999999,-0.0539899999999999,0.02,1.04080848623283,1.03365306790197,0.015,-0.0233680182435667,-0.0132413958662462,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,LA,22,0.4257709973753281,-0.08374,-0.12866,0.02,1.04080848623283,1.03365306790197,0.015,-0.4151326659789852,-0.4408923472162149,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,ME,23,0.2913456125286461,0.1071499999999999,0.09678,0.02,1.04080848623283,1.03365306790197,0.015,0.1694426906077957,0.0715630626632418,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,MD,24,0.3996488446947555,0.0036399999999999,0.03083,0.02,1.04080848623283,1.03365306790197,0.015,0.0163722013007418,-0.0154905667961943,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,MA,25,0.4049693621772052,-0.01058,-0.0351099999999999,0.02,1.04080848623283,1.03365306790197,0.015,0.0299568199452458,0.0181114395988304,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
1956,MI,26,0.442452607656631,0.0031499999999999,0.03231,0.02,1.04080848623283,1.03365306790197,0.015,0.0234273022649622,0.0040270784631823,4.1,-0.8115763,0.70948296,4,75.0,75.0,-0.0251154866157224
