,statename,year,mood,democrat,republican,liberal,conservative,mood_d2
713,Idaho,2009.0,40.578,23.73395427719785,38.33593452543791,16.73927544373682,51.125932889393134,60.112
714,Idaho,2010.0,38.13,20.34111131597201,42.24479072583391,12.499194971399477,54.4778982700041,56.973
715,Illinois,1956.0,51.419,46.12113594063745,42.31138390347973,,,37.118
716,Illinois,1957.0,49.049,45.536093579656,37.2383931880752,,,33.681
717,Illinois,1958.0,54.135,43.25901845764693,35.86275696550986,,,41.842
718,Illinois,1959.0,51.309,42.11885857393918,30.25771529608535,,,41.19
719,Illinois,1960.0,47.844,41.627116257619036,33.38671975065949,,,42.854
720,Illinois,1961.0,54.851,44.59317691462699,29.19036477957972,,,52.348
721,Illinois,1962.0,52.126,48.685408948043495,22.617178316968342,,,45.579
722,Illinois,1963.0,50.264,44.7766704490777,27.04703051498136,,,43.63
723,Illinois,1964.0,56.268,49.281771686421955,28.380194903227025,,,52.153
724,Illinois,1965.0,58.113,46.285881701587144,26.367112013031544,,,53.972
725,Illinois,1966.0,57.856,50.16177680292678,24.999021495197603,,,50.518
726,Illinois,1967.0,60.983,38.61890422728107,30.086055287371728,,,48.188
727,Illinois,1968.0,57.122,35.77271847735828,31.415868343759985,,,48.837
728,Illinois,1969.0,51.498,33.21538212377715,31.127685653278164,,,40.634
729,Illinois,1970.0,49.616,39.64412122689279,28.625194647145573,,,37.053
730,Illinois,1971.0,51.814,41.59094390283355,23.90545938266821,,,41.755
731,Illinois,1972.0,48.25,41.7432816217948,30.327211178914432,,,39.972
732,Illinois,1973.0,42.935,38.596485407979216,25.86652306647741,,,36.49
733,Illinois,1974.0,43.532,40.95783446337329,22.357505349514504,,,35.759
734,Illinois,1975.0,45.096,34.645561182900146,17.100866897478873,,,35.894
735,Illinois,1976.0,42.883,32.62775707395835,24.79628029836482,20.845560573203002,28.68494497373821,35.84
736,Illinois,1977.0,41.155,39.63517913182898,27.50422434052082,21.206386295413747,25.39868073201651,34.604
737,Illinois,1978.0,41.345,43.79203916698276,23.47500966245831,21.17390502522321,31.574644746273627,33.783
738,Illinois,1979.0,37.232,39.59599431338693,24.21244318826636,22.58234462312671,39.0387805797103,36.021
739,Illinois,1980.0,36.516,40.74455172803281,23.73924388959744,19.143224544479267,25.589862651639788,35.416
740,Illinois,1981.0,38.923,38.849969623867494,25.536290446027028,19.20137494103433,36.295112091148106,38.7
741,Illinois,1982.0,41.022,44.07031926208299,30.372748971243553,21.053056072767795,31.569505381943223,37.489
742,Illinois,1983.0,40.749,38.66586021717707,26.31828845709181,22.042714592289762,32.31561059082185,37.995
743,Illinois,1984.0,42.535,39.035459556229185,33.54021402538803,19.370653675153005,23.917738069122016,41.005
744,Illinois,1985.0,42.037,32.62339620759572,31.638312887427933,22.25865405766078,24.042356824702704,42.567
745,Illinois,1986.0,42.958,33.59614353278445,33.26225303095527,21.738794847799323,28.79607605864799,46.025
746,Illinois,1987.0,43.736,36.82703705200797,30.076973029469645,25.24079669338021,31.835830298520936,45.008
747,Illinois,1988.0,44.033,37.06300347325583,32.47584928940809,20.916249420258296,29.114286471290036,45.076
748,Illinois,1989.0,44.37,34.21322721002454,24.393506809561284,26.82805456406931,27.327816639125363,45.035
749,Illinois,1990.0,45.75,33.42767757844283,32.547094439263994,29.67621686965157,39.44778167459275,45.167
750,Illinois,1991.0,44.33,30.98518144170353,26.47007134616084,29.975352967543916,39.649893377701865,46.3
751,Illinois,1992.0,44.493,32.53503632167655,26.839134459873158,20.617151734147495,28.801392360359586,50.019
752,Illinois,1993.0,42.654,31.568241059897733,24.866605995564058,19.62382753967916,31.788798082669377,47.514
753,Illinois,1994.0,38.564,31.65500430424142,23.14149993372393,12.125925298442699,29.563128793731767,43.8
754,Illinois,1995.0,35.823,27.397207519581023,23.349757781224962,13.390621421009353,32.19758309980649,45.494
755,Illinois,1996.0,33.859,29.996796487141143,22.20505031757441,14.787418948543825,26.61246284377868,44.853
756,Illinois,1997.0,34.605,32.783277120345254,18.560777127752544,15.593877192756345,27.53523966867679,45.375
757,Illinois,1998.0,32.199,27.224099120792904,20.816138891064327,16.222641510029277,23.90266806889294,41.948
758,Illinois,1999.0,31.276,27.403912417180404,19.24425040090195,15.989056738616123,27.4005579856712,42.439
759,Illinois,2000.0,36.854,35.74243988260123,25.982432375461045,19.816752985222724,31.493290128237504,47.381
760,Illinois,2001.0,39.955,35.63975456147326,32.03734423989596,17.451242912391947,33.611042623769585,60.82
761,Illinois,2002.0,41.49,36.6369243525239,29.810560358520167,21.71897321041024,32.222991472785885,53.977
762,Illinois,2003.0,41.883,32.14031503425091,29.05414148991205,23.799232855427615,35.578085606240286,54.367
763,Illinois,2004.0,41.034,39.54444405661705,29.420597906794484,21.38939941079544,30.473223024864343,57.62
764,Illinois,2005.0,37.146,34.550781324061845,28.551475109629358,23.243985821542175,34.525736511425585,50.235
765,Illinois,2006.0,38.948,37.68966886235564,25.75675188861151,21.99054369638317,34.83758886772334,52.669
766,Illinois,2007.0,43.399,35.5550641562203,20.673300983328712,20.52862735679919,36.308167859478495,58.961
767,Illinois,2008.0,42.665,37.64372033790477,24.57734265233008,26.939893402068538,28.778338090592374,60.864
768,Illinois,2009.0,41.983,39.53491549181769,24.264661524446165,25.224930695582664,36.101395555287084,57.397
769,Illinois,2010.0,41.55,36.47760941512123,24.55416471563278,23.32385353193114,36.46093493157922,54.16
770,Indiana,1956.0,49.579,39.7155640385557,38.843092817062946,,,36.011
771,Indiana,1957.0,45.434,27.976913923030068,48.29418605926091,,,32.351
772,Indiana,1958.0,51.348,42.81015263778831,39.04947800902676,,,43.779
773,Indiana,1959.0,48.587,37.01431701839644,36.996615005469764,,,40.855
774,Indiana,1960.0,46.124,44.87611899566505,34.74684567471068,,,35.596
775,Indiana,1961.0,53.214,41.022437873943815,26.98723244303966,,,46.558
776,Indiana,1962.0,53.364,44.810244631160494,39.95035586626201,,,48.474
777,Indiana,1963.0,52.771,42.997453207012846,27.751997574032572,,,46.654
778,Indiana,1964.0,50.337,48.36784536851182,37.24024091496199,,,49.806
779,Indiana,1965.0,55.078,42.70566523682401,33.25067919921742,,,51.501
780,Indiana,1966.0,52.22,44.05358125885742,33.948708285543646,,,43.042
781,Indiana,1967.0,55.222,36.75660925668387,34.805578114388986,,,46.732
782,Indiana,1968.0,50.019,36.08111516347549,31.868099145021695,,,44.004
783,Indiana,1969.0,47.22,35.623329322970385,34.540137158665374,,,39.814
784,Indiana,1970.0,46.271,37.968204256106176,34.77214368131059,,,37.427
785,Indiana,1971.0,47.26,33.909290789048605,31.356072011871877,,,38.527
786,Indiana,1972.0,44.723,34.319918550302205,30.294073375267832,,,36.089
787,Indiana,1973.0,42.188,37.79221265331178,26.69245430631621,,,33.58
788,Indiana,1974.0,41.454,41.305476259638674,21.778346009038017,,,33.385
789,Indiana,1975.0,41.759,36.08400282684462,25.690439553713833,,,32.501
790,Indiana,1976.0,40.811,30.884160983891217,29.69122729305049,19.81645976675236,30.280982839200266,31.798
791,Indiana,1977.0,39.434,35.99564088165223,28.57275050477851,19.13042233017802,27.746683949571665,30.262
792,Indiana,1978.0,38.753,48.97660984744795,27.440108539271655,24.203401771084827,29.987213176151045,28.972
793,Indiana,1979.0,36.185,34.61560548731643,26.64723853007132,19.88755537781794,39.49369378990905,33.0
794,Indiana,1980.0,36.096,35.934943983556025,24.95470017877148,17.65170702687469,27.128789199508287,31.622
795,Indiana,1981.0,36.108,33.69724505686678,28.97416111005029,18.089807061737808,37.2095325155715,33.601
796,Indiana,1982.0,38.159,37.13637010978261,34.75888090357371,19.535941815520534,33.894747354216584,34.8
797,Indiana,1983.0,38.468,36.88191790358269,26.087312657715987,20.04986263460056,38.36001035093313,36.556
798,Indiana,1984.0,38.873,40.02689076344652,38.79547565576968,17.43643684833176,25.88614096771138,38.115
799,Indiana,1985.0,39.24,31.47090194872239,33.4036582759173,19.969658361950714,25.736532946828216,41.875
800,Indiana,1986.0,40.261,29.805166632648767,36.632948783481304,18.214808453212193,31.12895367906538,44.727
801,Indiana,1987.0,40.185,34.519814789664366,33.2158749486821,22.7666224635771,34.20316186338065,42.95
802,Indiana,1988.0,38.896,30.689121615831134,37.99417225763055,16.89010709659874,33.913051506202194,42.582
803,Indiana,1989.0,40.544,28.619379773880947,34.788926960298014,20.83074258328897,31.206877315716593,43.406
804,Indiana,1990.0,41.856,27.638181893877857,40.5610817161028,24.926195778182382,45.68713966685937,44.664
805,Indiana,1991.0,40.37,30.82215028686912,30.630295228584327,24.565433144984716,46.574847477290895,43.042
806,Indiana,1992.0,40.066,28.303414230892983,33.83066744362732,17.523769280702865,35.20906368150069,47.047
807,Indiana,1993.0,38.01,27.19120293951514,30.318123217243254,14.22145188576871,38.868809210302246,42.92
808,Indiana,1994.0,34.668,23.800912504718337,30.040033482674044,9.086087359962862,35.30482997130258,38.671
809,Indiana,1995.0,32.734,21.727267738167278,29.20752040248348,11.896242520960715,36.589816127624616,40.064
810,Indiana,1996.0,31.102,24.94185817735369,32.55596448223231,9.277415753706835,32.70689741228195,38.832
811,Indiana,1997.0,30.571,25.033608419418503,26.878461665158,12.07563922956942,33.25450553646191,38.749
812,Indiana,1998.0,29.4,22.841209940114467,27.190543941125036,13.097935998915325,28.636292717757573,36.581
813,Indiana,1999.0,29.449,20.845665733501786,24.169283423006597,12.318082472232277,34.9625870286884,37.889
814,Indiana,2000.0,33.228,31.108149622492796,33.782913193668236,17.051657324357905,34.59885933759894,40.79
815,Indiana,2001.0,36.395,25.298198106520637,41.60689461035547,14.417091943097383,38.81500257373409,51.551
816,Indiana,2002.0,36.024,28.992862628906263,36.09097193510916,15.302214816514775,39.39210308387123,50.108
817,Indiana,2003.0,36.577,25.60495132893037,41.06981780901447,16.607464865369245,46.58226884095346,52.52
818,Indiana,2004.0,35.947,29.42304947008445,35.757069057878596,16.012532312228718,36.15349360024743,53.541
819,Indiana,2005.0,33.434,28.92660402741807,37.52661800865091,15.052965221886955,46.24836896733528,46.417
820,Indiana,2006.0,35.415,29.670192352020358,32.69494916937347,17.533289776237407,42.23988221754071,47.236
821,Indiana,2007.0,39.886,29.935979449760357,29.546240619363818,18.096189319662003,44.68164379522218,53.826
822,Indiana,2008.0,39.903,34.31367359902448,25.43286722976912,20.01212520229735,40.641756319525285,56.099
823,Indiana,2009.0,40.478,31.803657242758515,32.41210497871228,16.506831136956244,45.76322530142455,58.141
824,Indiana,2010.0,38.343,26.21663702340154,32.74781212875087,16.386109857919024,44.91694334270397,53.353
825,Iowa,1956.0,44.323,37.77291951028963,39.66622075875039,,,42.736
826,Iowa,1957.0,46.574,38.17053386454677,47.57111328606035,,,42.844
827,Iowa,1958.0,57.092,36.3824111513628,41.41965349472763,,,37.558
828,Iowa,1959.0,53.677,42.622013620259516,36.96199124045046,,,41.13
829,Iowa,1960.0,49.058,38.07634673304035,42.53792483171816,,,35.244
830,Iowa,1961.0,58.125,41.71163430647827,37.18898891524099,,,35.569
831,Iowa,1962.0,64.356,54.001465254216605,29.465149323716815,,,35.661
832,Iowa,1963.0,61.426,41.44961382093098,34.06187853964113,,,40.308
833,Iowa,1964.0,58.009,53.50226864631067,33.45343741616857,,,44.662
834,Iowa,1965.0,59.885,41.96582863229949,34.41207464943564,,,56.097
835,Iowa,1966.0,60.116,39.52141100092957,29.582975545110312,,,49.522
836,Iowa,1967.0,57.506,32.18200207157914,42.286720327232615,,,49.913
837,Iowa,1968.0,51.458,33.84170405607172,39.25332525021907,,,55.893
838,Iowa,1969.0,45.629,31.84441773079973,42.77768425828272,,,56.317
839,Iowa,1970.0,45.263,35.972439124719784,39.042421892732534,,,59.8
840,Iowa,1971.0,48.273,35.201104497739465,29.822436310784795,,,58.562
841,Iowa,1972.0,47.952,35.57008685625982,39.28217041484392,,,53.848
842,Iowa,1973.0,43.967,34.510247716022654,30.05390837654087,,,47.063
843,Iowa,1974.0,42.574,34.79875906480866,34.62229054019403,,,46.108
844,Iowa,1975.0,44.533,31.176139931068587,27.67956481362396,,,47.085
845,Iowa,1976.0,41.832,28.350302392048732,41.4897415990743,19.410479428203207,29.9058303160111,51.429
846,Iowa,1977.0,39.817,37.325769968880266,30.27919481452679,17.324839571259083,24.108648136718287,51.638
847,Iowa,1978.0,41.43,40.66198836384535,25.614753937284885,21.365784443619575,31.38594551627073,53.801
848,Iowa,1979.0,36.899,36.31506121052434,32.69251745007986,19.9560823725878,40.558652951417905,47.26
849,Iowa,1980.0,35.848,32.926769653164335,27.71333021674828,17.73679079535901,27.69405247373904,51.143
850,Iowa,1981.0,37.545,32.137901812805644,29.221434313749494,23.746548811389285,37.03795015870342,47.647
851,Iowa,1982.0,39.765,40.49778702585142,35.133786109797796,18.105815168771603,32.81217184815021,51.729
852,Iowa,1983.0,42.012,34.240063731769844,32.25586993877618,20.38863792270896,32.83618048170269,51.256
853,Iowa,1984.0,42.95,37.77891712267525,29.71079228622121,19.29978962475248,22.053022564948172,49.101
854,Iowa,1985.0,43.036,28.157157883037726,30.862771835459807,21.812698789966333,23.656242421603796,48.138
855,Iowa,1986.0,46.749,34.032794450235045,28.039047986840217,22.470420267495076,25.273673234165834,44.85
856,Iowa,1987.0,46.009,37.4877792163399,24.84070886505069,24.378117155795294,30.468381870482297,46.42
857,Iowa,1988.0,46.838,33.69536050934151,34.28606620457719,20.944516836077305,28.96150366572788,44.822
858,Iowa,1989.0,46.744,37.626872237200786,24.382840690373047,24.609766271688546,28.14711325080089,44.368
859,Iowa,1990.0,47.611,36.47921937875064,29.621163188068213,28.63051641012143,41.10425282749341,45.689
860,Iowa,1991.0,43.998,29.9543672557496,30.371677669154597,27.567664018703653,42.64030720904274,47.451
861,Iowa,1992.0,42.367,33.878393407659466,27.935364682697557,15.404193349658774,34.766197165911365,43.735
862,Iowa,1993.0,40.398,27.079166509030557,28.954687900695337,15.458153442817292,32.28953356582205,46.605
863,Iowa,1994.0,36.52,27.8758998559232,26.892510297665158,10.933044221377532,33.29441774567925,47.958
864,Iowa,1995.0,34.549,21.9379462724375,23.347964674564224,12.609700944673294,34.97404458189995,41.291
865,Iowa,1996.0,32.205,27.39938097283343,24.535855303169445,10.997530534127698,29.54713574289186,44.142
866,Iowa,1997.0,32.612,27.124732760783765,20.09333698437569,13.527748748765767,30.834870184307345,43.506
867,Iowa,1998.0,30.624,25.92662008381863,23.314288627990077,14.620993406413058,27.176959450834087,48.176
868,Iowa,1999.0,29.871,22.181149204068006,22.378981635224257,14.123418271779686,32.292086832230886,45.909
869,Iowa,2000.0,36.447,32.360848516673954,31.459657997392025,16.418972630752226,33.68595563580216,43.235
870,Iowa,2001.0,39.368,30.931504685691316,32.80885652733145,13.178846858514142,35.30141773741689,30.004
871,Iowa,2002.0,39.394,31.083602801107897,30.90073440747838,18.391197504842996,35.94058252950802,35.897
872,Iowa,2003.0,40.257,28.703608510221635,27.9210305310025,19.763953394462767,40.818165630892864,34.715
873,Iowa,2004.0,39.153,33.400727618884126,30.685392110600844,18.839762354105538,33.285694192769306,36.27
874,Iowa,2005.0,35.273,28.56441354631673,29.04350764617365,18.39102495297308,39.77276305141339,29.96
875,Iowa,2006.0,38.441,33.04308536719048,27.55922957081001,19.64899939726779,39.507122929809725,31.937
876,Iowa,2007.0,39.584,29.632163881159308,26.247457584390006,18.797928207220934,42.142125713131,28.384
877,Iowa,2008.0,37.01,33.45661515136971,26.655105817262616,21.22951811946496,36.61561667479092,26.065
878,Iowa,2009.0,36.722,33.494224724062136,26.907371833347504,19.818879384800017,43.38986483182341,28.229
879,Iowa,2010.0,36.258,23.016315260822072,32.722103464403006,18.603368299357584,43.251874242081534,32.033
880,Kansas,1956.0,42.91,39.562993015871896,32.80823942421383,,,28.717
881,Kansas,1957.0,45.022,49.36732524472615,30.603749639154987,,,31.382
882,Kansas,1958.0,54.316,37.42500074468492,38.362333562785786,,,27.152
883,Kansas,1959.0,51.021,50.19578446422535,29.215020424343614,,,31.898
884,Kansas,1960.0,48.05,45.579831999039165,32.591054610585424,,,31.051
885,Kansas,1961.0,51.221,34.69032807305272,41.00130662597342,,,40.645
886,Kansas,1962.0,55.673,53.19312374872642,31.298968340405914,,,57.961
887,Kansas,1963.0,58.932,38.55809207135515,31.25520642335737,,,53.165
888,Kansas,1964.0,56.188,53.398112778314854,32.60845134965067,,,48.392
889,Kansas,1965.0,55.393,46.29568316689798,29.24241288783596,,,48.921
890,Kansas,1966.0,53.505,45.84621514304692,31.376007958600255,,,35.881
891,Kansas,1967.0,54.705,34.769919105970914,29.746750291868075,,,40.965
892,Kansas,1968.0,50.615,37.405954998333335,38.11191735326748,,,41.513
893,Kansas,1969.0,49.618,33.38726990133031,43.60583105908562,,,34.774
894,Kansas,1970.0,50.079,35.647768963130325,38.44692787249414,,,43.613
895,Kansas,1971.0,52.028,38.93793386741958,34.18298201239037,,,38.402
896,Kansas,1972.0,48.475,39.42269119138342,35.90367889250564,,,45.91
897,Kansas,1973.0,45.401,36.7647766077,26.44684055937002,,,38.334
898,Kansas,1974.0,43.896,41.99519982773558,28.81366428780392,,,39.642
899,Kansas,1975.0,44.838,32.841329335723174,28.999523007914185,,,42.736
900,Kansas,1976.0,44.348,37.873062184980625,29.463267992435643,20.29601402529942,30.81113725168026,47.451
901,Kansas,1977.0,43.944,38.62731171332633,32.577064900877275,20.065652315222973,24.65351747279052,47.991
902,Kansas,1978.0,42.9,42.23162553093277,32.19078281064397,21.789128459511243,31.22436024929814,52.005
903,Kansas,1979.0,39.53,38.61421233182305,28.236518970273732,19.89892958952637,38.4883620130505,51.72
904,Kansas,1980.0,38.278,34.29550464436249,31.104660011717083,17.836628434077937,29.102286627907407,50.437
905,Kansas,1981.0,39.17,31.376936805131,32.699394636934066,22.237040990559336,36.410893084901936,45.621
906,Kansas,1982.0,41.022,37.864427282192175,36.91476691813067,17.91008857951376,35.59030189566882,43.885
907,Kansas,1983.0,42.223,32.43521217505664,34.651798898972146,19.391132204130447,42.03303718717352,36.673
908,Kansas,1984.0,42.962,31.722658633830935,36.712228167383955,15.805044386648731,23.858405545601457,35.764
909,Kansas,1985.0,42.3,25.24333718374645,41.47482284555573,19.26185493797755,26.832693392454644,38.443
910,Kansas,1986.0,42.699,25.25523245315771,44.17654629095426,18.11909662204403,30.737766732220173,43.07
911,Kansas,1987.0,44.302,29.11340681172321,36.48960650221438,23.33296489497237,33.962632789104866,40.299
912,Kansas,1988.0,42.494,26.773272212955636,43.278489329267785,17.592170672598527,32.331350765798916,42.611
913,Kansas,1989.0,42.334,37.07824347309248,31.154344461770574,22.042259751109828,29.489454477379397,43.413
914,Kansas,1990.0,42.953,26.84051727335335,36.50160823549599,22.636741878660615,45.63878229311816,46.254
915,Kansas,1991.0,42.695,27.824360599906168,32.14439162424647,25.57410529046753,48.30069900421386,47.894
916,Kansas,1992.0,39.185,24.644394762165277,46.92982969463224,17.123092503716407,42.06126321605652,53.677
917,Kansas,1993.0,40.687,28.165411521264517,34.99257324569018,14.448598866901838,38.6032205413601,57.654
918,Kansas,1994.0,39.305,28.03716180649648,33.97424026713908,10.880336810744216,40.96564807365525,52.484
919,Kansas,1995.0,35.79,26.899043670518534,38.06477397022031,12.16304778993013,45.346605679948695,50.59
920,Kansas,1996.0,35.748,26.613423641963852,46.72336283104404,11.9297976151279,43.679090542293295,50.606
921,Kansas,1997.0,35.34,31.688022007168165,29.860298874576173,12.86099086426632,42.986122249549005,44.485
922,Kansas,1998.0,36.918,27.384437987385795,40.17397713189785,15.093594797956802,37.02110877024834,40.508
923,Kansas,1999.0,35.985,24.33440063020845,34.302170782515724,14.31442474722383,46.06830666016947,40.126
924,Kansas,2000.0,35.574,26.3973259870532,39.73422788811334,14.275634025731776,33.9535467623463,39.32
925,Kansas,2001.0,34.7,25.240184825979277,39.561033512282414,11.30095260671703,41.25469158994283,45.775
926,Kansas,2002.0,34.905,28.36102713809629,39.54142997917734,14.737461540270482,40.297803854684595,40.899
927,Kansas,2003.0,34.854,26.863603666172093,42.51977702086053,15.423964892606465,47.976555762575565,46.43
928,Kansas,2004.0,33.705,29.210629577573282,46.65588194569927,16.506313810610354,38.99345528802027,44.14
929,Kansas,2005.0,31.275,26.39773496151462,42.70824675187246,13.657377537135421,46.415992708618255,37.764
930,Kansas,2006.0,33.264,27.856711106872783,36.91872117488523,17.240978736926213,45.11536435967888,37.022
931,Kansas,2007.0,34.356,27.906199574779095,31.45638630349478,16.181792022995083,46.9639688629378,41.328
932,Kansas,2008.0,33.084,24.4790057597103,39.78443802334779,16.543853602142438,44.54729023805992,45.22
933,Kansas,2009.0,29.882,25.520475950135733,39.450063126452484,16.267375237155612,49.005701040906864,50.147
934,Kansas,2010.0,33.511,28.527737074763,34.4744076901032,13.81039136717378,49.098786721533635,44.887
935,Kentucky,1956.0,41.071,59.21028693933391,25.35535432793543,,,33.922
936,Kentucky,1957.0,45.219,50.60902165611226,30.21103431807528,,,42.57
937,Kentucky,1958.0,54.2,57.706788273555595,30.466630472422267,,,44.933
938,Kentucky,1959.0,53.872,56.464250153700924,31.98343737968084,,,47.293
939,Kentucky,1960.0,50.651,52.665833955127454,29.08126358781779,,,36.497
940,Kentucky,1961.0,50.89,54.85923335272987,32.545569796190065,,,40.251
941,Kentucky,1962.0,51.083,64.36182937528353,26.594701715558948,,,38.414
942,Kentucky,1963.0,47.802,53.13407524895766,29.08724878583595,,,39.807
943,Kentucky,1964.0,55.014,56.48169631033706,25.268256318874766,,,51.002
944,Kentucky,1965.0,57.201,64.75938464239462,12.903321089913222,,,40.664
945,Kentucky,1966.0,54.328,56.90283100851008,20.554814674167275,,,39.948
946,Kentucky,1967.0,42.55,57.90649808636689,24.831872654056227,,,31.577
947,Kentucky,1968.0,44.554,61.2260677828228,19.376554769408987,,,42.124
948,Kentucky,1969.0,42.888,49.83415690485373,23.351242226960895,,,37.154
949,Kentucky,1970.0,46.759,51.12897146472643,21.5141998198399,,,33.792
950,Kentucky,1971.0,49.567,56.054076134113096,22.16517773683632,,,33.332
951,Kentucky,1972.0,47.526,49.994317391619056,26.26584835984068,,,32.58
952,Kentucky,1973.0,43.133,52.06726002543965,20.946661012351317,,,28.554
953,Kentucky,1974.0,41.872,56.88050322580344,20.673163023700276,,,29.036
954,Kentucky,1975.0,41.849,49.77974535094312,17.749604584868532,,,31.728
955,Kentucky,1976.0,40.623,50.97428752562762,21.634154402427832,18.628946451659424,34.48941575415458,34.545
956,Kentucky,1977.0,39.901,55.31606165347408,24.57708266472451,16.445167715480572,25.6624729006426,34.387
957,Kentucky,1978.0,39.773,57.47464208252255,18.671058442015042,21.560947092590215,30.016514704851172,33.088
958,Kentucky,1979.0,35.35,49.77828690854957,24.371834319308146,21.660805720412036,40.728387653175865,33.401
959,Kentucky,1980.0,35.179,51.00842444563348,20.301420967425848,15.968957126436752,27.794700215469533,30.421
960,Kentucky,1981.0,35.521,50.83516149359981,26.685679259118984,19.5491112931075,41.90533187845941,31.382
961,Kentucky,1982.0,39.01,47.034546359621345,30.83356341383722,17.528152328533515,35.13729834851488,34.321
962,Kentucky,1983.0,39.771,51.53688076611599,24.31049031092917,18.241185506740834,33.057330894873736,39.47
963,Kentucky,1984.0,40.541,59.403109055661304,25.432726795347516,15.876948752345516,26.290835168952498,43.366
964,Kentucky,1985.0,40.489,47.60924203285903,29.361442690723255,20.213483133319993,28.55163089613005,45.125
965,Kentucky,1986.0,42.081,44.37635452241661,29.799563099302002,17.59537492790097,28.92769010607183,48.788
966,Kentucky,1987.0,42.101,50.30095222553644,30.421762022973724,21.280671571561125,34.21803589487388,54.2
967,Kentucky,1988.0,41.463,48.75061666728989,30.82273126625975,16.123837689929633,35.235733144620376,55.407
968,Kentucky,1989.0,43.119,48.277261914868696,26.437038484592275,22.171497958350695,29.60104603815622,56.674
969,Kentucky,1990.0,44.163,41.054900004515574,31.935220969595786,22.058867058677514,46.3235048726698,54.854
970,Kentucky,1991.0,40.894,36.7519911935356,28.95871227904979,27.021530210632665,43.82896841796541,54.644
971,Kentucky,1992.0,40.52,43.55742201825791,26.392319381938,17.42820803051574,33.068454542115624,43.704
972,Kentucky,1993.0,39.661,34.19774537291967,31.070634097951533,13.0289097201027,38.94148456680572,44.735
973,Kentucky,1994.0,34.946,34.0565642446816,30.68352421938273,10.266402789661173,36.79449157066537,44.706
974,Kentucky,1995.0,30.992,36.573451998455354,24.16850313367059,12.529883693920537,38.277262258347015,44.909
975,Kentucky,1996.0,29.132,35.01382828878777,28.351304860503934,10.951375947462596,31.910237212347575,41.781
976,Kentucky,1997.0,29.191,32.97901949181284,24.732018607780258,13.828538842500063,34.493203086815164,43.625
977,Kentucky,1998.0,27.419,29.89598103303156,29.25582597590471,12.3323365181606,31.59737303927792,45.421
978,Kentucky,1999.0,28.078,28.16832891043696,24.883840783863047,12.66994686036153,34.86391136792155,43.46
979,Kentucky,2000.0,33.77,32.979719743637325,36.848943061888825,15.755993495376433,35.01345716802135,44.816
980,Kentucky,2001.0,36.533,30.191839876577742,42.482025880151156,12.36215356544442,37.061933178828276,40.686
981,Kentucky,2002.0,35.825,30.988879663091595,39.075301983747046,15.429511715072703,41.43274878125558,50.285
982,Kentucky,2003.0,35.486,39.145208891054025,34.892692948811785,15.521655865402165,48.0568006640868,44.65
983,Kentucky,2004.0,35.502,38.115748123493596,34.48851791037104,14.015474184681981,42.6269627876488,47.313
984,Kentucky,2005.0,30.785,35.567265594917615,30.70622234936671,14.024021018349819,48.45907176436807,39.495
985,Kentucky,2006.0,33.551,39.114666139354995,33.8569244881514,18.209070101861858,46.85646241274863,43.414
986,Kentucky,2007.0,34.059,29.061622229266515,34.186855043921454,15.781948023977622,48.46886529184918,39.329
987,Kentucky,2008.0,33.703,38.431896903450266,36.54511944048957,15.533074058434524,48.35589212359126,37.236
988,Kentucky,2009.0,34.32,39.67540999340125,31.419289230275183,15.21036281988177,50.00011077890781,32.73
989,Kentucky,2010.0,33.206,36.2459025454132,34.83428323214188,13.070703488989958,51.97379578851109,41.077
990,Louisiana,1956.0,42.986,75.74048054554552,8.323067284002752,,,31.684
991,Louisiana,1957.0,41.13,68.78202627384935,10.927877846650464,,,30.783
992,Louisiana,1958.0,49.507,70.71103991580779,8.338815622422867,,,25.997
993,Louisiana,1959.0,50.826,70.69443397076024,10.164193595525209,,,41.209
994,Louisiana,1960.0,44.009,72.1529526365618,15.590892007674976,,,40.858
995,Louisiana,1961.0,48.625,64.29184311140082,13.947635865998231,,,36.774
996,Louisiana,1962.0,56.21,61.4181565973011,17.5338610344086,,,44.157
997,Louisiana,1963.0,52.991,55.724283513020026,7.9992895520561005,,,46.789
998,Louisiana,1964.0,59.14,65.80174832332,12.556068576389109,,,40.973
999,Louisiana,1965.0,64.621,59.71973466153193,5.992185423535525,,,37.275
1000,Louisiana,1966.0,58.56,51.332152470327955,5.8965108917673525,,,49.476
1001,Louisiana,1967.0,53.865,57.136112294419064,10.097890613387255,,,51.206
1002,Louisiana,1968.0,55.59,52.102218866561365,9.634434458690858,,,54.36
1003,Louisiana,1969.0,50.686,55.76652164635261,13.788908538875003,,,42.775
1004,Louisiana,1970.0,51.597,61.462436010868196,11.848355960525124,,,48.665
1005,Louisiana,1971.0,53.64,60.803933336990426,13.65790349293962,,,41.353
1006,Louisiana,1972.0,51.31,64.51773642767982,10.642937894387781,,,52.231
1007,Louisiana,1973.0,45.845,76.00537055721965,11.86140811675647,,,42.306
1008,Louisiana,1974.0,44.552,73.93746754250094,10.410049302001921,,,41.328
1009,Louisiana,1975.0,46.202,66.19581673753218,10.557054132934267,,,38.167
1010,Louisiana,1976.0,45.365,67.16824862187376,11.004218316320232,20.831076244794218,32.43126119382973,38.517
1011,Louisiana,1977.0,43.876,62.72190842529943,23.077631111015595,19.765707869323496,24.364525657773527,37.175
